"TVK","GRIDREF"
"NBNSYS0000005599","NY77"
"NBNSYS0000005599","NY71"
"NBNSYS0000005599","NY70"
"NBNSYS0000005599","NY69"
"NBNSYS0000005599","NY68"
"NBNSYS0000005599","NY67"
"NBNSYS0000005599","NY66"
"NBNSYS0000005599","NY62"
"NBNSYS0000005599","NY60"
"NBNSYS0000005599","NY57"
"NBNSYS0000005599","NY56"
"NBNSYS0000005599","NY55"
"NBNSYS0000005599","NY53"
"NBNSYS0000005599","NY52"
"NBNSYS0000005599","NY51"
"NBNSYS0000005599","NY48"
"NBNSYS0000005599","NY47"
"NBNSYS0000005599","NY46"
"NBNSYS0000005599","NY45"
"NBNSYS0000005599","NY44"
"NBNSYS0000005599","NY43"
"NBNSYS0000005599","NY42"
"NBNSYS0000005599","NY40"
"NBNSYS0000005599","NY39"
"NBNSYS0000005599","NY38"
"NBNSYS0000005599","NY37"
"NBNSYS0000005599","NY36"
"NBNSYS0000005599","NY35"
"NBNSYS0000005599","NY34"
"NBNSYS0000005599","NY33"
"NBNSYS0000005599","NY32"
"NBNSYS0000005599","NY31"
"NBNSYS0000005599","NY30"
"NBNSYS0000005599","NY29"
"NBNSYS0000005599","NY27"
"NBNSYS0000005599","NY26"
"NBNSYS0000005599","NY25"
"NBNSYS0000005599","NY24"
"NBNSYS0000005599","NY23"
"NBNSYS0000005599","NY22"
"NBNSYS0000005599","NY21"
"NBNSYS0000005599","NY20"
"NBNSYS0000005599","NY19"
"NBNSYS0000005599","NY18"
"NBNSYS0000005599","NY17"
"NBNSYS0000005599","NY16"
"NBNSYS0000005599","NY15"
"NBNSYS0000005599","NY14"
"NBNSYS0000005599","NY13"
"NBNSYS0000005599","NY12"
"NBNSYS0000005599","NY11"
"NBNSYS0000005599","NY10"
"NBNSYS0000005599","NY09"
"NBNSYS0000005599","NY08"
"NBNSYS0000005599","NY07"
"NBNSYS0000005599","NY06"
"NBNSYS0000005599","NY04"
"NBNSYS0000005599","NY03"
"NBNSYS0000005599","NY02"
"NBNSYS0000005599","NY01"
"NBNSYS0000005599","NY00"
"NBNSYS0000005599","NX99"
"NBNSYS0000005599","NX98"
"NBNSYS0000005599","NX97"
"NBNSYS0000005599","NX96"
"NBNSYS0000005599","NX95"
"NBNSYS0000005599","NX90"
"NBNSYS0000005599","NX89"
"NBNSYS0000005599","NX88"
"NBNSYS0000005599","NX87"
"NBNSYS0000005599","NX86"
"NBNSYS0000005599","NX85"
"NBNSYS0000005599","NX84"
"NBNSYS0000005599","NX79"
"NBNSYS0000005599","NX78"
"NBNSYS0000005599","NX77"
"NBNSYS0000005599","NX76"
"NBNSYS0000005599","NX75"
"NBNSYS0000005599","NX74"
"NBNSYS0000005599","NX69"
"NBNSYS0000005599","NX68"
"NBNSYS0000005599","NX67"
"NBNSYS0000005599","NX66"
"NBNSYS0000005599","NX65"
"NBNSYS0000005599","NX64"
"NBNSYS0000005599","NX59"
"NBNSYS0000005599","NX58"
"NBNSYS0000005599","NX57"
"NBNSYS0000005599","NX56"
"NBNSYS0000005599","NX55"
"NBNSYS0000005599","NX54"
"NBNSYS0000005599","NX49"
"NBNSYS0000005599","NX48"
"NBNSYS0000005599","NX47"
"NBNSYS0000005599","NX46"
"NBNSYS0000005599","NX45"
"NBNSYS0000005599","NX43"
"NBNSYS0000005599","NX38"
"NBNSYS0000005599","NX37"
"NBNSYS0000005599","NX36"
"NBNSYS0000005599","NX35"
"NBNSYS0000005599","NX34"
"NBNSYS0000005599","NX33"
"NBNSYS0000005599","NX28"
"NBNSYS0000005599","NX27"
"NBNSYS0000005599","NX26"
"NBNSYS0000005599","NX25"
"NBNSYS0000005599","NX17"
"NBNSYS0000005599","NX16"
"NBNSYS0000005599","NX15"
"NBNSYS0000005599","NX06"
"NBNSYS0000005599","NX05"
"NBNSYS0000005599","NW96"
"NBNSYS0000005599","NU20"
"NBNSYS0000005599","NU13"
"NBNSYS0000005599","NU12"
"NBNSYS0000005599","NU11"
"NBNSYS0000005599","NU04"
"NBNSYS0000005599","NU03"
"NBNSYS0000005599","NU00"
"NBNSYS0000005599","NT96"
"NBNSYS0000005599","NT93"
"NBNSYS0000005599","NT90"
"NBNSYS0000005599","NT86"
"NBNSYS0000005599","NT81"
"NBNSYS0000005599","NT74"
"NBNSYS0000005599","NT68"
"NBNSYS0000005599","NT64"
"NBNSYS0000005599","NT58"
"NBNSYS0000005599","NT57"
"NBNSYS0000005599","NT56"
"NBNSYS0000005599","NT55"
"NBNSYS0000005599","NT54"
"NBNSYS0000005599","NT53"
"NBNSYS0000005599","NT52"
"NBNSYS0000005599","NT51"
"NBNSYS0000005599","NT50"
"NBNSYS0000005599","NT48"
"NBNSYS0000005599","NT47"
"NBNSYS0000005599","NT46"
"NBNSYS0000005599","NT45"
"NBNSYS0000005599","NT43"
"NBNSYS0000005599","NT42"
"NBNSYS0000005599","NT41"
"NBNSYS0000005599","NT40"
"NBNSYS0000005599","NT37"
"NBNSYS0000005599","NT36"
"NBNSYS0000005599","NT35"
"NBNSYS0000005599","NT33"
"NBNSYS0000005599","NT31"
"NBNSYS0000005599","NT28"
"NBNSYS0000005599","NT27"
"NBNSYS0000005599","NT26"
"NBNSYS0000005599","NT25"
"NBNSYS0000005599","NT24"
"NBNSYS0000005599","NT23"
"NBNSYS0000005599","NT20"
"NBNSYS0000005599","NT19"
"NBNSYS0000005599","NT18"
"NBNSYS0000005599","NT17"
"NBNSYS0000005599","NT16"
"NBNSYS0000005599","NT15"
"NBNSYS0000005599","NT14"
"NBNSYS0000005599","NT13"
"NBNSYS0000005599","NT11"
"NBNSYS0000005599","NT10"
"NBNSYS0000005599","NT09"
"NBNSYS0000005599","NT08"
"NBNSYS0000005599","NT07"
"NBNSYS0000005599","NT06"
"NBNSYS0000005599","NT05"
"NBNSYS0000005599","NT01"
"NBNSYS0000005599","NT00"
"NBNSYS0000005599","NS99"
"NBNSYS0000005599","NS98"
"NBNSYS0000005599","NS97"
"NBNSYS0000005599","NS96"
"NBNSYS0000005599","NS95"
"NBNSYS0000005599","NS94"
"NBNSYS0000005599","NS89"
"NBNSYS0000005599","NS88"
"NBNSYS0000005599","NS87"
"NBNSYS0000005599","NS86"
"NBNSYS0000005599","NS85"
"NBNSYS0000005599","NS80"
"NBNSYS0000005599","NS79"
"NBNSYS0000005599","NS78"
"NBNSYS0000005599","NS77"
"NBNSYS0000005599","NS76"
"NBNSYS0000005599","NS75"
"NBNSYS0000005599","NS72"
"NBNSYS0000005599","NS71"
"NBNSYS0000005599","NS70"
"NBNSYS0000005599","NS69"
"NBNSYS0000005599","NS67"
"NBNSYS0000005599","NS66"
"NBNSYS0000005599","NS65"
"NBNSYS0000005599","NS64"
"NBNSYS0000005599","NS63"
"NBNSYS0000005599","NS62"
"NBNSYS0000005599","NS60"
"NBNSYS0000005599","NS59"
"NBNSYS0000005599","NS58"
"NBNSYS0000005599","NS57"
"NBNSYS0000005599","NS56"
"NBNSYS0000005599","NS55"
"NBNSYS0000005599","NS54"
"NBNSYS0000005599","NS53"
"NBNSYS0000005599","NS49"
"NBNSYS0000005599","NS48"
"NBNSYS0000005599","NS47"
"NBNSYS0000005599","NS46"
"NBNSYS0000005599","NS45"
"NBNSYS0000005599","NS43"
"NBNSYS0000005599","NS42"
"NBNSYS0000005599","NS40"
"NBNSYS0000005599","NS39"
"NBNSYS0000005599","NS38"
"NBNSYS0000005599","NS37"
"NBNSYS0000005599","NS36"
"NBNSYS0000005599","NS35"
"NBNSYS0000005599","NS34"
"NBNSYS0000005599","NS33"
"NBNSYS0000005599","NS28"
"NBNSYS0000005599","NS27"
"NBNSYS0000005599","NS24"
"NBNSYS0000005599","NS21"
"NBNSYS0000005599","NS19"
"NBNSYS0000005599","NS18"
"NBNSYS0000005599","NS15"
"NBNSYS0000005599","NS08"
"NBNSYS0000005599","NS07"
"NBNSYS0000005599","NS06"
"NBNSYS0000005599","NS03"
"NBNSYS0000005599","NS02"
"NBNSYS0000005599","NR99"
"NBNSYS0000005599","NR96"
"NBNSYS0000005599","NR95"
"NBNSYS0000005599","NR94"
"NBNSYS0000005599","NR93"
"NBNSYS0000005599","NR89"
"NBNSYS0000005599","NR88"
"NBNSYS0000005599","NR87"
"NBNSYS0000005599","NR86"
"NBNSYS0000005599","NR85"
"NBNSYS0000005599","NR84"
"NBNSYS0000005599","NR83"
"NBNSYS0000005599","NR79"
"NBNSYS0000005599","NR78"
"NBNSYS0000005599","NR77"
"NBNSYS0000005599","NR76"
"NBNSYS0000005599","NR75"
"NBNSYS0000005599","NR74"
"NBNSYS0000005599","NR73"
"NBNSYS0000005599","NR72"
"NBNSYS0000005599","NR71"
"NBNSYS0000005599","NR70"
"NBNSYS0000005599","NR68"
"NBNSYS0000005599","NR67"
"NBNSYS0000005599","NR65"
"NBNSYS0000005599","NR64"
"NBNSYS0000005599","NR62"
"NBNSYS0000005599","NR61"
"NBNSYS0000005599","NR57"
"NBNSYS0000005599","NR56"
"NBNSYS0000005599","NR49"
"NBNSYS0000005599","NR46"
"NBNSYS0000005599","NR45"
"NBNSYS0000005599","NR44"
"NBNSYS0000005599","NR39"
"NBNSYS0000005599","NR38"
"NBNSYS0000005599","NR37"
"NBNSYS0000005599","NR36"
"NBNSYS0000005599","NR35"
"NBNSYS0000005599","NR27"
"NBNSYS0000005599","NR26"
"NBNSYS0000005599","NR25"
"NBNSYS0000005599","NR24"
"NBNSYS0000005599","NO99"
"NBNSYS0000005599","NO89"
"NBNSYS0000005599","NO88"
"NBNSYS0000005599","NO79"
"NBNSYS0000005599","NO78"
"NBNSYS0000005599","NO69"
"NBNSYS0000005599","NO65"
"NBNSYS0000005599","NO59"
"NBNSYS0000005599","NO56"
"NBNSYS0000005599","NO55"
"NBNSYS0000005599","NO54"
"NBNSYS0000005599","NO53"
"NBNSYS0000005599","NO52"
"NBNSYS0000005599","NO51"
"NBNSYS0000005599","NO49"
"NBNSYS0000005599","NO48"
"NBNSYS0000005599","NO45"
"NBNSYS0000005599","NO43"
"NBNSYS0000005599","NO42"
"NBNSYS0000005599","NO41"
"NBNSYS0000005599","NO39"
"NBNSYS0000005599","NO38"
"NBNSYS0000005599","NO37"
"NBNSYS0000005599","NO36"
"NBNSYS0000005599","NO35"
"NBNSYS0000005599","NO33"
"NBNSYS0000005599","NO32"
"NBNSYS0000005599","NO31"
"NBNSYS0000005599","NO30"
"NBNSYS0000005599","NO29"
"NBNSYS0000005599","NO28"
"NBNSYS0000005599","NO27"
"NBNSYS0000005599","NO26"
"NBNSYS0000005599","NO25"
"NBNSYS0000005599","NO24"
"NBNSYS0000005599","NO23"
"NBNSYS0000005599","NO22"
"NBNSYS0000005599","NO21"
"NBNSYS0000005599","NO20"
"NBNSYS0000005599","NO19"
"NBNSYS0000005599","NO18"
"NBNSYS0000005599","NO17"
"NBNSYS0000005599","NO16"
"NBNSYS0000005599","NO14"
"NBNSYS0000005599","NO13"
"NBNSYS0000005599","NO12"
"NBNSYS0000005599","NO11"
"NBNSYS0000005599","NO10"
"NBNSYS0000005599","NO09"
"NBNSYS0000005599","NO08"
"NBNSYS0000005599","NO06"
"NBNSYS0000005599","NO05"
"NBNSYS0000005599","NO04"
"NBNSYS0000005599","NO03"
"NBNSYS0000005599","NO02"
"NBNSYS0000005599","NO01"
"NBNSYS0000005599","NO00"
"NBNSYS0000005599","NN98"
"NBNSYS0000005599","NN96"
"NBNSYS0000005599","NN95"
"NBNSYS0000005599","NN94"
"NBNSYS0000005599","NN92"
"NBNSYS0000005599","NN89"
"NBNSYS0000005599","NN88"
"NBNSYS0000005599","NN86"
"NBNSYS0000005599","NN85"
"NBNSYS0000005599","NN84"
"NBNSYS0000005599","NN81"
"NBNSYS0000005599","NN80"
"NBNSYS0000005599","NN79"
"NBNSYS0000005599","NN78"
"NBNSYS0000005599","NN76"
"NBNSYS0000005599","NN75"
"NBNSYS0000005599","NN74"
"NBNSYS0000005599","NN72"
"NBNSYS0000005599","NN70"
"NBNSYS0000005599","NN69"
"NBNSYS0000005599","NN68"
"NBNSYS0000005599","NN67"
"NBNSYS0000005599","NN63"
"NBNSYS0000005599","NN61"
"NBNSYS0000005599","NN60"
"NBNSYS0000005599","NN59"
"NBNSYS0000005599","NN58"
"NBNSYS0000005599","NN57"
"NBNSYS0000005599","NN55"
"NBNSYS0000005599","NN54"
"NBNSYS0000005599","NN53"
"NBNSYS0000005599","NN51"
"NBNSYS0000005599","NN50"
"NBNSYS0000005599","NN49"
"NBNSYS0000005599","NN48"
"NBNSYS0000005599","NN47"
"NBNSYS0000005599","NN46"
"NBNSYS0000005599","NN45"
"NBNSYS0000005599","NN44"
"NBNSYS0000005599","NN43"
"NBNSYS0000005599","NN40"
"NBNSYS0000005599","NN39"
"NBNSYS0000005599","NN38"
"NBNSYS0000005599","NN37"
"NBNSYS0000005599","NN36"
"NBNSYS0000005599","NN34"
"NBNSYS0000005599","NN33"
"NBNSYS0000005599","NN32"
"NBNSYS0000005599","NN31"
"NBNSYS0000005599","NN30"
"NBNSYS0000005599","NN29"
"NBNSYS0000005599","NN28"
"NBNSYS0000005599","NN27"
"NBNSYS0000005599","NN26"
"NBNSYS0000005599","NN25"
"NBNSYS0000005599","NN24"
"NBNSYS0000005599","NN23"
"NBNSYS0000005599","NN19"
"NBNSYS0000005599","NN18"
"NBNSYS0000005599","NN17"
"NBNSYS0000005599","NN16"
"NBNSYS0000005599","NN15"
"NBNSYS0000005599","NN14"
"NBNSYS0000005599","NN12"
"NBNSYS0000005599","NN11"
"NBNSYS0000005599","NN10"
"NBNSYS0000005599","NN09"
"NBNSYS0000005599","NN08"
"NBNSYS0000005599","NN07"
"NBNSYS0000005599","NN06"
"NBNSYS0000005599","NN05"
"NBNSYS0000005599","NN04"
"NBNSYS0000005599","NN03"
"NBNSYS0000005599","NN02"
"NBNSYS0000005599","NN01"
"NBNSYS0000005599","NN00"
"NBNSYS0000005599","NM99"
"NBNSYS0000005599","NM98"
"NBNSYS0000005599","NM97"
"NBNSYS0000005599","NM96"
"NBNSYS0000005599","NM95"
"NBNSYS0000005599","NM94"
"NBNSYS0000005599","NM93"
"NBNSYS0000005599","NM92"
"NBNSYS0000005599","NM91"
"NBNSYS0000005599","NM90"
"NBNSYS0000005599","NM86"
"NBNSYS0000005599","NM85"
"NBNSYS0000005599","NM84"
"NBNSYS0000005599","NM83"
"NBNSYS0000005599","NM82"
"NBNSYS0000005599","NM81"
"NBNSYS0000005599","NM80"
"NBNSYS0000005599","NM78"
"NBNSYS0000005599","NM77"
"NBNSYS0000005599","NM76"
"NBNSYS0000005599","NM75"
"NBNSYS0000005599","NM74"
"NBNSYS0000005599","NM73"
"NBNSYS0000005599","NM72"
"NBNSYS0000005599","NM71"
"NBNSYS0000005599","NM70"
"NBNSYS0000005599","NM69"
"NBNSYS0000005599","NM68"
"NBNSYS0000005599","NM67"
"NBNSYS0000005599","NM66"
"NBNSYS0000005599","NM65"
"NBNSYS0000005599","NM64"
"NBNSYS0000005599","NM63"
"NBNSYS0000005599","NM62"
"NBNSYS0000005599","NM57"
"NBNSYS0000005599","NM56"
"NBNSYS0000005599","NM55"
"NBNSYS0000005599","NM54"
"NBNSYS0000005599","NM53"
"NBNSYS0000005599","NM52"
"NBNSYS0000005599","NM49"
"NBNSYS0000005599","NM48"
"NBNSYS0000005599","NM47"
"NBNSYS0000005599","NM46"
"NBNSYS0000005599","NM45"
"NBNSYS0000005599","NM44"
"NBNSYS0000005599","NM43"
"NBNSYS0000005599","NM40"
"NBNSYS0000005599","NM39"
"NBNSYS0000005599","NM35"
"NBNSYS0000005599","NM34"
"NBNSYS0000005599","NM32"
"NBNSYS0000005599","NM31"
"NBNSYS0000005599","NM26"
"NBNSYS0000005599","NM25"
"NBNSYS0000005599","NM22"
"NBNSYS0000005599","NM15"
"NBNSYS0000005599","NM04"
"NBNSYS0000005599","NL94"
"NBNSYS0000005599","NK14"
"NBNSYS0000005599","NK05"
"NBNSYS0000005599","NK03"
"NBNSYS0000005599","NJ95"
"NBNSYS0000005599","NJ93"
"NBNSYS0000005599","NJ91"
"NBNSYS0000005599","NJ90"
"NBNSYS0000005599","NJ85"
"NBNSYS0000005599","NJ84"
"NBNSYS0000005599","NJ83"
"NBNSYS0000005599","NJ80"
"NBNSYS0000005599","NJ75"
"NBNSYS0000005599","NJ74"
"NBNSYS0000005599","NJ71"
"NBNSYS0000005599","NJ70"
"NBNSYS0000005599","NJ62"
"NBNSYS0000005599","NJ61"
"NBNSYS0000005599","NJ60"
"NBNSYS0000005599","NJ56"
"NBNSYS0000005599","NJ55"
"NBNSYS0000005599","NJ54"
"NBNSYS0000005599","NJ51"
"NBNSYS0000005599","NJ50"
"NBNSYS0000005599","NJ46"
"NBNSYS0000005599","NJ44"
"NBNSYS0000005599","NJ41"
"NBNSYS0000005599","NJ40"
"NBNSYS0000005599","NJ36"
"NBNSYS0000005599","NJ35"
"NBNSYS0000005599","NJ34"
"NBNSYS0000005599","NJ31"
"NBNSYS0000005599","NJ26"
"NBNSYS0000005599","NJ25"
"NBNSYS0000005599","NJ15"
"NBNSYS0000005599","NJ14"
"NBNSYS0000005599","NJ13"
"NBNSYS0000005599","NJ12"
"NBNSYS0000005599","NJ11"
"NBNSYS0000005599","NJ06"
"NBNSYS0000005599","NJ05"
"NBNSYS0000005599","NJ04"
"NBNSYS0000005599","NJ03"
"NBNSYS0000005599","NJ02"
"NBNSYS0000005599","NJ01"
"NBNSYS0000005599","NH98"
"NBNSYS0000005599","NH96"
"NBNSYS0000005599","NH95"
"NBNSYS0000005599","NH94"
"NBNSYS0000005599","NH93"
"NBNSYS0000005599","NH92"
"NBNSYS0000005599","NH91"
"NBNSYS0000005599","NH90"
"NBNSYS0000005599","NH89"
"NBNSYS0000005599","NH86"
"NBNSYS0000005599","NH85"
"NBNSYS0000005599","NH84"
"NBNSYS0000005599","NH82"
"NBNSYS0000005599","NH81"
"NBNSYS0000005599","NH80"
"NBNSYS0000005599","NH79"
"NBNSYS0000005599","NH78"
"NBNSYS0000005599","NH77"
"NBNSYS0000005599","NH76"
"NBNSYS0000005599","NH75"
"NBNSYS0000005599","NH74"
"NBNSYS0000005599","NH73"
"NBNSYS0000005599","NH72"
"NBNSYS0000005599","NH71"
"NBNSYS0000005599","NH70"
"NBNSYS0000005599","NH69"
"NBNSYS0000005599","NH68"
"NBNSYS0000005599","NH67"
"NBNSYS0000005599","NH66"
"NBNSYS0000005599","NH65"
"NBNSYS0000005599","NH64"
"NBNSYS0000005599","NH63"
"NBNSYS0000005599","NH62"
"NBNSYS0000005599","NH59"
"NBNSYS0000005599","NH58"
"NBNSYS0000005599","NH57"
"NBNSYS0000005599","NH56"
"NBNSYS0000005599","NH55"
"NBNSYS0000005599","NH54"
"NBNSYS0000005599","NH53"
"NBNSYS0000005599","NH52"
"NBNSYS0000005599","NH51"
"NBNSYS0000005599","NH48"
"NBNSYS0000005599","NH47"
"NBNSYS0000005599","NH46"
"NBNSYS0000005599","NH45"
"NBNSYS0000005599","NH44"
"NBNSYS0000005599","NH43"
"NBNSYS0000005599","NH42"
"NBNSYS0000005599","NH41"
"NBNSYS0000005599","NH40"
"NBNSYS0000005599","NH39"
"NBNSYS0000005599","NH37"
"NBNSYS0000005599","NH36"
"NBNSYS0000005599","NH35"
"NBNSYS0000005599","NH34"
"NBNSYS0000005599","NH33"
"NBNSYS0000005599","NH32"
"NBNSYS0000005599","NH31"
"NBNSYS0000005599","NH30"
"NBNSYS0000005599","NH29"
"NBNSYS0000005599","NH27"
"NBNSYS0000005599","NH26"
"NBNSYS0000005599","NH25"
"NBNSYS0000005599","NH24"
"NBNSYS0000005599","NH23"
"NBNSYS0000005599","NH22"
"NBNSYS0000005599","NH21"
"NBNSYS0000005599","NH20"
"NBNSYS0000005599","NH18"
"NBNSYS0000005599","NH17"
"NBNSYS0000005599","NH15"
"NBNSYS0000005599","NH14"
"NBNSYS0000005599","NH12"
"NBNSYS0000005599","NH10"
"NBNSYS0000005599","NH09"
"NBNSYS0000005599","NH08"
"NBNSYS0000005599","NH07"
"NBNSYS0000005599","NH06"
"NBNSYS0000005599","NH05"
"NBNSYS0000005599","NH04"
"NBNSYS0000005599","NH03"
"NBNSYS0000005599","NH02"
"NBNSYS0000005599","NH00"
"NBNSYS0000005599","NG99"
"NBNSYS0000005599","NG98"
"NBNSYS0000005599","NG97"
"NBNSYS0000005599","NG96"
"NBNSYS0000005599","NG95"
"NBNSYS0000005599","NG94"
"NBNSYS0000005599","NG93"
"NBNSYS0000005599","NG92"
"NBNSYS0000005599","NG90"
"NBNSYS0000005599","NG89"
"NBNSYS0000005599","NG88"
"NBNSYS0000005599","NG87"
"NBNSYS0000005599","NG86"
"NBNSYS0000005599","NG85"
"NBNSYS0000005599","NG84"
"NBNSYS0000005599","NG83"
"NBNSYS0000005599","NG82"
"NBNSYS0000005599","NG81"
"NBNSYS0000005599","NG80"
"NBNSYS0000005599","NG78"
"NBNSYS0000005599","NG77"
"NBNSYS0000005599","NG74"
"NBNSYS0000005599","NG73"
"NBNSYS0000005599","NG72"
"NBNSYS0000005599","NG71"
"NBNSYS0000005599","NG63"
"NBNSYS0000005599","NG62"
"NBNSYS0000005599","NG61"
"NBNSYS0000005599","NG60"
"NBNSYS0000005599","NG56"
"NBNSYS0000005599","NG54"
"NBNSYS0000005599","NG53"
"NBNSYS0000005599","NG52"
"NBNSYS0000005599","NG51"
"NBNSYS0000005599","NG50"
"NBNSYS0000005599","NG46"
"NBNSYS0000005599","NG45"
"NBNSYS0000005599","NG44"
"NBNSYS0000005599","NG43"
"NBNSYS0000005599","NG42"
"NBNSYS0000005599","NG41"
"NBNSYS0000005599","NG40"
"NBNSYS0000005599","NG35"
"NBNSYS0000005599","NG34"
"NBNSYS0000005599","NG33"
"NBNSYS0000005599","NG30"
"NBNSYS0000005599","NG25"
"NBNSYS0000005599","NG24"
"NBNSYS0000005599","NG20"
"NBNSYS0000005599","NG19"
"NBNSYS0000005599","NG14"
"NBNSYS0000005599","NG09"
"NBNSYS0000005599","NF87"
"NBNSYS0000005599","NF86"
"NBNSYS0000005599","NF85"
"NBNSYS0000005599","NF83"
"NBNSYS0000005599","NF75"
"NBNSYS0000005599","NF74"
"NBNSYS0000005599","NF73"
"NBNSYS0000005599","NF72"
"NBNSYS0000005599","NF71"
"NBNSYS0000005599","NF70"
"NBNSYS0000005599","NF60"
"NBNSYS0000005599","ND49"
"NBNSYS0000005599","ND39"
"NBNSYS0000005599","ND36"
"NBNSYS0000005599","ND29"
"NBNSYS0000005599","ND27"
"NBNSYS0000005599","ND26"
"NBNSYS0000005599","ND24"
"NBNSYS0000005599","ND23"
"NBNSYS0000005599","ND19"
"NBNSYS0000005599","ND16"
"NBNSYS0000005599","ND15"
"NBNSYS0000005599","ND14"
"NBNSYS0000005599","ND13"
"NBNSYS0000005599","ND12"
"NBNSYS0000005599","ND07"
"NBNSYS0000005599","ND06"
"NBNSYS0000005599","ND05"
"NBNSYS0000005599","ND04"
"NBNSYS0000005599","ND03"
"NBNSYS0000005599","ND02"
"NBNSYS0000005599","NC96"
"NBNSYS0000005599","NC91"
"NBNSYS0000005599","NC85"
"NBNSYS0000005599","NC84"
"NBNSYS0000005599","NC83"
"NBNSYS0000005599","NC82"
"NBNSYS0000005599","NC81"
"NBNSYS0000005599","NC80"
"NBNSYS0000005599","NC76"
"NBNSYS0000005599","NC74"
"NBNSYS0000005599","NC73"
"NBNSYS0000005599","NC70"
"NBNSYS0000005599","NC66"
"NBNSYS0000005599","NC65"
"NBNSYS0000005599","NC64"
"NBNSYS0000005599","NC61"
"NBNSYS0000005599","NC54"
"NBNSYS0000005599","NC51"
"NBNSYS0000005599","NC46"
"NBNSYS0000005599","NC44"
"NBNSYS0000005599","NC41"
"NBNSYS0000005599","NC36"
"NBNSYS0000005599","NC35"
"NBNSYS0000005599","NC33"
"NBNSYS0000005599","NC32"
"NBNSYS0000005599","NC31"
"NBNSYS0000005599","NC30"
"NBNSYS0000005599","NC24"
"NBNSYS0000005599","NC23"
"NBNSYS0000005599","NC22"
"NBNSYS0000005599","NC21"
"NBNSYS0000005599","NC14"
"NBNSYS0000005599","NC13"
"NBNSYS0000005599","NC12"
"NBNSYS0000005599","NC11"
"NBNSYS0000005599","NC10"
"NBNSYS0000005599","NC02"
"NBNSYS0000005599","NC01"
"NBNSYS0000005599","NB90"
"NBNSYS0000005599","NB54"
"NBNSYS0000005599","NB53"
"NBNSYS0000005599","NB43"
"NBNSYS0000005599","NB34"
"NBNSYS0000005599","NB33"
"NBNSYS0000005599","NB24"
"NBNSYS0000005599","NB23"
"NBNSYS0000005599","NB14"
"NBNSYS0000005599","NB13"
"NBNSYS0000005599","NB10"
"NBNSYS0000005599","NB00"
"NBNSYS0000005599","HY50"
"NBNSYS0000005599","HY41"
"NBNSYS0000005599","HY40"
"NBNSYS0000005599","HY33"
"NBNSYS0000005599","HY32"
"NBNSYS0000005599","HY31"
"NBNSYS0000005599","HY30"
"NBNSYS0000005599","HY22"
"NBNSYS0000005599","HY21"
"NBNSYS0000005599","HY20"
"NBNSYS0000005599","HY10"
"NBNSYS0000005599","HU46"
"NHMSYS0020546972","TQ73"
"NHMSYS0020546972","TQ63"
"NHMSYS0020546972","TQ54"
"NHMSYS0020546972","TQ53"
"NHMSYS0020546972","TQ44"
"NHMSYS0020546972","TQ43"
"NHMSYS0020546972","TQ42"
"NHMSYS0020546972","TQ41"
"NHMSYS0020546972","TQ33"
"NHMSYS0020546972","TQ32"
"NHMSYS0020546972","TQ24"
"NHMSYS0020546972","TQ23"
"NHMSYS0020546972","TQ22"
"NHMSYS0020546972","TQ16"
"NHMSYS0020546972","TQ14"
"NHMSYS0020546972","TQ13"
"NHMSYS0020546972","TQ12"
"NHMSYS0020546972","TQ05"
"NHMSYS0020546972","TQ02"
"NHMSYS0020546972","TQ01"
"NHMSYS0020546972","TM11"
"NHMSYS0020546972","SU97"
"NHMSYS0020546972","SU96"
"NHMSYS0020546972","SU95"
"NHMSYS0020546972","SU94"
"NHMSYS0020546972","SU86"
"NHMSYS0020546972","SU85"
"NHMSYS0020546972","SU76"
"NHMSYS0020546972","SU75"
"NHMSYS0020546972","SU66"
"NHMSYS0020546972","SU56"
"NHMSYS0020546972","NN02"
"NHMSYS0020546972","NN00"
"NHMSYS0020546972","NM92"
"NHMSYS0020546972","NM91"
"NHMSYS0020546972","NM90"
"NHMSYS0020546972","NM83"
"NHMSYS0020546972","NM80"
"NHMSYS0020546972","NH53"
"NHMSYS0020546972","NH52"
"NHMSYS0020546972","NH51"
"NHMSYS0020546972","NH44"
"NHMSYS0020546972","NH43"
"NHMSYS0020546972","NH41"
"NHMSYS0020546972","NH33"
"NHMSYS0020546972","NH32"
"NHMSYS0020546972","NH22"
"NHMSYS0020546972","NH12"
"NBNSYS0000005651","TQ43"
"NBNSYS0000005651","TQ42"
"NBNSYS0000005651","TQ27"
"NBNSYS0000005651","TQ16"
"NBNSYS0000005651","TQ08"
"NBNSYS0000005651","TQ05"
"NBNSYS0000005651","TQ01"
"NBNSYS0000005651","TM59"
"NBNSYS0000005651","TM46"
"NBNSYS0000005651","TG12"
"NBNSYS0000005651","TG03"
"NBNSYS0000005651","TF74"
"NBNSYS0000005651","TF71"
"NBNSYS0000005651","TF62"
"NBNSYS0000005651","TF61"
"NBNSYS0000005651","TA41"
"NBNSYS0000005651","TA18"
"NBNSYS0000005651","TA08"
"NBNSYS0000005651","TA03"
"NBNSYS0000005651","SZ39"
"NBNSYS0000005651","SZ38"
"NBNSYS0000005651","SZ29"
"NBNSYS0000005651","SZ19"
"NBNSYS0000005651","SZ09"
"NBNSYS0000005651","SZ08"
"NBNSYS0000005651","SY99"
"NBNSYS0000005651","SY98"
