"taxon","tvk","start_day","start_month","start_year","end_day","end_month","end_year"
"Depressaria chaerophylli","NHMSYS0000502116","01","01","1700",,,
"Ctenoplusia accentifera","NBNSYS0000006536","10","09","1969",,,
"Oncocera semirubella","NBNSYS0000026974","01","01","1700",,,
"Monopis monachella","NHMSYS0000503290","01","01","1700",,,
"Psychoides verhuella","NHMSYS0000503965","01","01","1700",,,
"Udea fulvalis","NHMSYS0021143723","01","01","1700",,,
"Stigmella microtheriella","NHMSYS0000504362","01","01","1700",,,
"Stigmella microtheriella","NHMSYS0000504362","01","01","1700",,,
"Stenoptilia islandicus","NBNSYS0100005592","01","01","1700",,,
"Thera juniperata scotica","NHMSYS0021143979","01","01","1700",,,
"Elachista biatomella","NHMSYS0000502299","01","01","1700",,,
"Cedestis gysseleniella","NHMSYS0021142475","01","01","1700",,,
"Apotomis lineana","NHMSYS0021143155","01","01","1700",,,
"Ptilodon cucullina","NHMSYS0021144355","01","01","1700",,,
"Acronicta alni","NBNSYS0000006376","01","01","1700",,,
"Cephimallota crassiflavella","NHMSYS0021142384","01","01","1700","31","12","1899"
"Eupithecia extensaria extensaria","NHMSYS0021144115","01","01","1700",,,
"Phyllonorycter emberizaepenella","NBNSYS0100004615","01","01","1700",,,
"Phyllonorycter lautella","NHMSYS0000503784","01","01","1700",,,
"Agdistis bennetii","NHMSYS0000501029","01","01","1700",,,
"Diarsia rubi","NBNSYS0000006214","01","01","1700",,,
"Nematopogon magna","NBNSYS0100004197","01","01","1700",,,
"Spilonota laricana","NBNSYS0100005572","01","01","1700",,,
"Thera cupressata","NHMSYS0021143981","01","01","1984",,,
"Cosmopterix pulchrimella","NHMSYS0001703651","01","01","1700",,,
"Aplocera plagiata scotica","NHMSYS0021144140","01","01","1700",,,
"Archips crataegana","NHMSYS0021143005","01","01","1700",,,
"Sideridis reticulata hibernica","NHMSYS0021144837","01","01","1700",,,
"Acleris laterana","NHMSYS0000500933","01","01","1700",,,
"Coleophora glaucicolella","NHMSYS0000501869","01","01","1700",,,
"Spilonota ocellana","NHMSYS0021143249","01","01","1700",,,
"Acleris maccana","NHMSYS0000500939","01","01","1700",,,
"Eupithecia extensaria","NHMSYS0000520043","01","01","1700",,,
"Scrobipalpa murinella","NHMSYS0021142749","01","01","1700",,,
"Eupithecia egenaria","NHMSYS0000502597","01","01","1962",,,
"Aethes rutilana","NHMSYS0021143134","01","01","1700",,,
"Autographa pulchrina","NBNSYS0000006547","01","01","1700",,,
"Amphisbatis incongruella","NHMSYS0000501221","01","01","1700",,,
"Agriphila geniculea","NHMSYS0000501081","01","01","1700",,,
"Monochroa arundinetella","NHMSYS0021142714","01","01","1700",,,
"Argyresthia albistria","NHMSYS0000501359","01","01","1700",,,
"Coscinia cribraria","NBNSYS0000006139","01","01","1700",,,
"Pammene regiana","NHMSYS0000503564","01","01","1700",,,
"Epinotia brunnichana","NHMSYS0000502430","01","01","1700",,,
"Catoptria verellus","NHMSYS0000501683","01","01","1700",,,
"Vittaplusia vittata","NHMSYS0021144467","31","07","1995",,,
"Mesotype didymata hethlandica","NHMSYS0021144051","01","01","1700",,,
"Archips podana","NHMSYS0000501288","01","01","1700",,,
"Scopula immutata","NBNSYS0000005765","01","01","1700",,,
"Trachypepla contritella","NHMSYS0021238032","04","07","2012",,,
"Nemapogon koenigi","NHMSYS0021166451","01","01","1700",,,
"Cymatophorina diluta diluta","NHMSYS0021143799","01","01","1700",,,
"Ephestia woodiella","NHMSYS0021143679","01","01","1700",,,
"Eupithecia tripunctaria","NHMSYS0000502622","01","01","1700",,,
"Bryotropha affinis","NHMSYS0000501546","01","01","1700",,,
"Coleophora ibipennella","NHMSYS0000501877","01","01","1700",,,
"Bena bicolorana","NHMSYS0000501469","01","01","1700",,,
"Phtheochroa schreibersiana","NBNSYS0100004589","01","01","1700",,,
"Nemapogon variatella","NHMSYS0000503341","01","01","1700",,,
"Mniotype solieri","NBNSYS0000005284","29","08","1976",,,
"Euxoa cursoria","NBNSYS0000006169","01","01","1700",,,
"Mythimna ferrago","NBNSYS0000006286","01","01","1700",,,
"Cucullia gnaphalii","NHMSYS0000519263","01","01","1700","11","08","1979"
"Nemophora degeerella","NHMSYS0000503358","01","01","1700",,,
"Parornix loganella","NHMSYS0000503648","01","01","1700",,,
"Denisia augustella","NBNSYS0100002771","01","01","1700",,,
"Stenoptilia inopinata","NHMSYS0021142914","01","01","1700",,,
"Gelechia scotinella","NHMSYS0000502710","01","01","1700",,,
"Selidosema brunnearia","NBNSYS0000006030","01","01","1700",,,
"Hypochalcia ahenella","NHMSYS0021143647","01","01","1700",,,
"Tiliacea citrago","NHMSYS0021144698","01","01","1700",,,
"Blastobasis phycidella","NHMSYS0000501496","01","01","1990",,,
"Paramesia gnomana","NHMSYS0000503606","01","01","1700","31","12","1983"
"Synthymia fixa","NBNSYS0000006501","23","06","1937",,,
"Bryotropha galbanella","NHMSYS0000501553","01","01","1700",,,
"Carsia sororiata anglica","NHMSYS0021144138","01","01","1700",,,
"Diarsia mendica orkneyensis","NHMSYS0021144913","01","01","1700",,,
"Ancylis mitterbacheriana","NHMSYS0021143238","01","01","1700",,,
"Caryocolum fraternella","NHMSYS0000501649","01","01","1700",,,
"Agrotis puta insula","NHMSYS0021144901","01","01","1700",,,
"Coleophora arctostaphyli","NHMSYS0000501831","01","01","1700",,,
"Xestia ditrapezium","NHMSYS0021144942","01","01","1700",,,
"Argyroploce arbutella","NHMSYS0021143188","01","01","1700",,,
"Rhigognostis incarnatella","NHMSYS0000504044","01","01","1700",,,
"Elachista serricornis","NHMSYS0021142302","01","01","1700",,,
"Scoparia ambigualis","NHMSYS0000504116","01","01","1700",,,
"Pristerognatha penthinana","NHMSYS0000503914","01","01","1700","31","12","1914"
"Ortholepis betulae","NBNSYS0100004350","01","01","1700",,,
"Hellinsia lienigianus","NHMSYS0021142951","01","01","1700",,,
"Polyphaenis sericata","NBNSYS0000005290","01","01","1870",,,
"Tebenna micalis","NHMSYS0000504455","01","01","1700",,,
"Alucita hexadactyla","NHMSYS0000501204","01","01","1700",,,
"Endothenia pullana","NHMSYS0000502366","01","01","1700",,,
"Dryobota labecula","MM0001Z1Q00021ZZ","01","01","1991",,,
"Coleophora squamosella","NHMSYS0000501925","01","01","1700",,,
"Argolamprotes micella","NHMSYS0021142702","01","01","1700",,,
"Anania crocealis","NHMSYS0021127817","01","01","1700",,,
"Cepphis advenaria","NHMSYS0000501714","01","01","1700",,,
"Zygaena purpuralis caledonensis","NHMSYS0021143423","01","01","1700",,,
"Odontopera bidentata","NBNSYS0000006011","01","01","1700",,,
"Photedes extrema","NHMSYS0021144651","01","01","1700",,,
"Eupithecia extensaria occidua","NHMSYS0021144116","01","01","1700",,,
"Syncopacma sangiella","NHMSYS0000504432","01","01","1700",,,
"Cnephasia conspersana","NHMSYS0000501330","01","01","1700",,,
"Anticollix sparsata","NBNSYS0000005951","01","01","1700",,,
"Monochroa cytisella","NBNSYS0000026233","01","01","1700",,,
"Eupithecia virgaureata","NBNSYS0000005939","01","01","1700",,,
"Acleris cristana","NHMSYS0021143093","01","01","1700",,,
"Xylena exsoleta","NBNSYS0000006335","01","01","1700",,,
"Hemaris fuciformis","NBNSYS0000006071","01","01","1700",,,
"Oligia fasciuncula","NBNSYS0000006438","01","01","1700",,,
"Synanthedon myopaeformis","NBNSYS0000005694","01","01","1700",,,
"Scotopteryx luridata luridata","NHMSYS0021143903","01","01","1700",,,
"Ypsolopha vittella","NHMSYS0000504709","01","01","1700",,,
"Herminia tarsipennalis","NHMSYS0021144426","01","01","1700",,,
"Prays fraxinella","NHMSYS0000503911","01","01","1700",,,
"Stenoptilia pterodactyla","NHMSYS0000504314","01","01","1700",,,
"Epirrhoe rivata","NHMSYS0021143938","01","01","1700",,,
"Denisia albimaculea","NBNSYS0100002770","01","01","1700",,,
"Stigmella lemniscella","NBNSYS0100005605","01","01","1700",,,
"Elegia similella","NBNSYS0100002945","01","01","1700",,,
"Glyphipterix schoenicolella","NHMSYS0000502738","01","01","1700",,,
"Parornix betulae","NHMSYS0000503643","01","01","1700",,,
"Thera britannica","NHMSYS0000504489","01","01","1700",,,
"Syncopacma vinella","NHMSYS0000504435","01","01","1700",,,
"Cauchas rufimitrella","NHMSYS0021142167","01","01","1700",,,
"Corcyra cephalonica","NHMSYS0000501980","01","01","1700",,,
"Kessleria fasciapennella","NHMSYS0000502979","01","01","1700",,,
"Eana penziana colquhounana","NHMSYS0021143050","01","01","1700",,,
"Caloptilia azaleella","NHMSYS0000501603","01","01","1700",,,
"Elachista apicipunctella","NHMSYS0000502295","01","01","1700",,,
"Bucculatrix ulmifoliae","NHMSYS0021142413","01","01","1700",,,
"Callisto denticulella","NHMSYS0000501595","01","01","1700",,,
"Depressaria badiella","NHMSYS0000502114","01","01","1700",,,
"Idaea contiguaria contiguaria","NHMSYS0021143858","01","01","1700",,,
"Plagodis pulveraria","NBNSYS0000005994","01","01","1700",,,
"Harpella forficella","NHMSYS0021142556","01","01","1700",,,
"Zygaena purpuralis sabulosa","NHMSYS0021143425","01","01","1700",,,
"Ochropleura leucogaster","NHMSYS0021144905","17","10","1983",,,
"Sitochroa palealis","NHMSYS0021143713","01","01","1700",,,
"Psychoides filicivora","NHMSYS0000503964","01","01","1700",,,
"Sorhagenia janiszewskae","NHMSYS0000504257","01","01","1700",,,
"Hadena confusa","NBNSYS0000006264","01","01","1700",,,
"Conistra ligula","NBNSYS0000006354","01","01","1700",,,
"Stauropus fagi","NBNSYS0000006085","01","01","1700",,,
"Neofriseria singula","NHMSYS0000503367","01","01","1700",,,
"Cyclophora linearia","NHMSYS0021143894","01","01","1700",,,
"Epinotia cruciana","NHMSYS0000502433","01","01","1700",,,
"Nemapogon clematella","NHMSYS0000503333","01","01","1700",,,
"Acleris comariana","NHMSYS0000500925","01","01","1700",,,
"Xanthorhoe decoloraria hethlandica","NHMSYS0021143917","01","01","1700",,,
"Exapate congelatella","NHMSYS0000502675","01","01","1700",,,
"Perittia farinella","NHMSYS0021142252","27","05","1897",,,
"Leucoptera spartifoliella","NHMSYS0021142516","01","01","1700",,,
"Perizoma flavofasciata","NBNSYS0000005890","01","01","1700",,,
"Dahlica inconspicuella","NHMSYS0000502085","01","01","1700",,,
"Psyche crassiorella","NHMSYS0000503961","01","01","1700","31","12","1917"
"Eucosma parvulana","NHMSYS0001703660","01","01","1700",,,
"Agonopterix kaekeritziana","NBNSYS0100001428","01","01","1700",,,
"Coleophora kuehnella","NHMSYS0000501882","01","01","1700",,,
"Agonopterix subpropinquella","NHMSYS0000501073","01","01","1700",,,
"Stigmella viscerella","NHMSYS0000504397","01","01","1700",,,
"Coleophora prunifoliae","NHMSYS0000501913","01","01","1700",,,
"Epinotia solandriana","NHMSYS0000502449","01","01","1700",,,
"Stigmella betulicola","NHMSYS0000504339","01","01","1700",,,
"Stigmella poterii","NHMSYS0000504372","01","01","1700",,,
"Rheumaptera hastata nigrescens","NHMSYS0021144035","01","01","1700",,,
"Calybites phasianipennella","NHMSYS0021142423","01","01","1700",,,
"Pyrausta aurata","NHMSYS0000504003","01","01","1700",,,
"Ypsolopha sequella","NHMSYS0000504706","01","01","1700",,,
"Lithophane leautieri leautieri","NHMSYS0021144734","01","01","1951",,,
"Heliodines roesella","NHMSYS0000502823","01","01","1700","31","12","1820"
"Nycteola revayana","NBNSYS0000011345","01","01","1700",,,
"Elachista humilis","NHMSYS0000502310","01","01","1700",,,
"Phtheochroa rugosana","NHMSYS0021143113","01","01","1700",,,
"Platyptilia tesseradactyla","NHMSYS0000503856","01","01","1700",,,
"Ectoedemia argyropeza","NHMSYS0000502267","01","01","1700",,,
"Pyralis farinalis","NHMSYS0000503998","01","01","1700",,,
"Scythris grandipennis","NHMSYS0000504166","01","01","1700",,,
"Apterogenum ypsillon","NHMSYS0021144756","01","01","1700",,,
"Phiaris schulziana","NHMSYS0021143180","01","01","1700",,,
"Amphipoea crinanensis","NBNSYS0000006464","01","01","1700",,,
"Mecyna asinalis","NHMSYS0021143731","01","01","1700",,,
"Coenocalpe lapidata","NHMSYS0021144042","01","01","1700",,,
"Scrobipalpa ocellatella","NHMSYS0000504148","01","01","1700",,,
"Agnoea flavifrontella","NHMSYS0021166475","01","01","1700",,,
"Pelosia obtusa","NHMSYS0021144412","01","01","1961",,,
"Peribatodes rhomboidaria","NHMSYS0021144226","01","01","1700",,,
"Xanthorhoe ferrugata","NBNSYS0000005800","01","01","1700",,,
"Celypha rivulana","NBNSYS0100002227","01","01","1700",,,
"Epinotia nanana","NHMSYS0000502439","01","01","1700",,,
"Myelois circumvoluta","NHMSYS0021143661","01","01","1700",,,
"Entephria caesiata","NHMSYS0021143952","01","01","1700",,,
"Rhopobota stagnana","NBNSYS0100005142","01","01","1700",,,
"Cydia nigricana","NHMSYS0000502067","01","01","1700",,,
"Eupithecia venosata plumbea","NHMSYS0021144086","01","01","1700",,,
"Omphaloscelis lunosa","NBNSYS0000006365","01","01","1700",,,
"Hadena caesia","NHMSYS0000520318","01","01","1700",,,
"Calamia tridens occidentalis","NHMSYS0021144601","01","01","1949",,,
"Thalpophila matura","NBNSYS0000006399","01","01","1700",,,
"Lasiocampa trifolii flava","NHMSYS0021143816","01","01","1700",,,
"Limnaecia phragmitella","NHMSYS0000503068","01","01","1700",,,
"Dendrolimus pini","NBNSYS0000005711","12","08","1996",,,
"Pseudoips prasinana britannica","NHMSYS0021144966","01","01","1700",,,
"Lampronia fuscatella","NHMSYS0000502998","01","01","1700",,,
"Argyresthia cupressella","NBNSYS0100001643","01","01","1700",,,
"Monochroa divisella","NHMSYS0000503272","01","01","1700",,,
"Oegoconia quadripuncta","NHMSYS0000503461","01","01","1700",,,
"Crassa tinctella","NBNSYS0100002642","01","01","1700",,,
"Scythris fallacella","NHMSYS0000504163","01","01","1700",,,
"Bembecia ichneumoniformis","NBNSYS0100001926","01","01","1700",,,
"Stigmella minusculella","NHMSYS0000504363","01","01","1700",,,
"Eupithecia irriguata","NHMSYS0021144100","01","01","1700",,,
"Agrochola lota","NBNSYS0000006358","01","01","1700",,,
"Apamea scolopacina","NBNSYS0000006433","01","01","1700",,,
"Bryophila raptricula","NHMSYS0021144554","12","08","1953",,,
"Crombrugghia distans","NBNSYS0000027025","01","01","1700",,,
"Pseudoips prasinana","NHMSYS0000517403","01","01","1700",,,
"Lygephila pastinum","NBNSYS0000006570","01","01","1700",,,
"Bryotropha similis","NHMSYS0000501558","01","01","1700",,,
"Oligia versicolor","NBNSYS0000006436","01","01","1700",,,
"Crocallis dardoinaria","NHMSYS0020531189","19","09","2006",,,
"Myrmecozela ochraceella","NHMSYS0000503306","01","01","1700",,,
"Paraswammerdamia nebulella","NHMSYS0021142474","01","01","1700",,,
"Blastobasis rebeli","NHMSYS0021142871","01","01","1700",,,
"Plusia putnami","NHMSYS0000522622","01","01","1700",,,
"Dryadaula pactolia","NBNSYS0100002896","01","01","1700",,,
"Chesias rufata","NBNSYS0000005954","01","01","1700",,,
"Drymonia ruficornis","NHMSYS0000502225","01","01","1700",,,
"Tethea or","NHMSYS0000521108","01","01","1700",,,
"Marasmarcha lunaedactyla","NHMSYS0000503165","01","01","1700",,,
"Bucculatrix cidarella","NHMSYS0021142409","01","01","1700",,,
"Simyra albovenosa","NBNSYS0000006385","01","01","1700",,,
"Rhyacionia pinivorana","NHMSYS0000504061","01","01","1700",,,
"Phyllonorycter rajella","NHMSYS0000503800","01","01","1700",,,
"Sclerocona acutellus","NHMSYS0000504113","01","01","1700",,,
"Apeira syringaria","NBNSYS0000006001","01","01","1700",,,
"Oegoconia deauratella","NHMSYS0000503460","01","01","1700",,,
"Agrotis segetum","NHMSYS0021144895","01","01","1700",,,
"Coleophora alcyonipennella","NHMSYS0000501824","01","01","1700",,,
"Argyresthia conjugella","NHMSYS0000501364","01","01","1700",,,
"Diarsia brunnea","NHMSYS0021144907","01","01","1700",,,
"Schreckensteinia festaliella","NHMSYS0021142963","01","01","1700",,,
"Caloptilia stigmatella","NHMSYS0000501616","01","01","1700",,,
"Campaea margaritaria","NHMSYS0021144278","01","01","1700",,,
"Drymonia dodonaea","NHMSYS0021144344","01","01","1700",,,
"Apotomis betuletana","NHMSYS0000501152","01","01","1700",,,
"Eupithecia subfuscata","NBNSYS0000005925","01","01","1700",,,
"Dialectica imperialella","NBNSYS0100002788","01","01","1700",,,
"Gibberifera simplana","NHMSYS0000502722","01","01","1700",,,
"Eilema lurideola","NBNSYS0000006136","01","01","1700",,,
"Stigmella paradoxa","NHMSYS0000504369","01","01","1700",,,
"Catocala elocata","NHMSYS0021144448","20","10","1903",,,
"Actinotia polyodon","NBNSYS0000006183","01","06","1839",,,
"Nemapogon picarella","NHMSYS0000503339","01","01","1700",,,
"Schiffermuelleria schaefferella","NHMSYS0021142536","28","05","2012",,,
"Agriopis aurantiaria","NHMSYS0021144222","01","01","1700",,,
"Plemyria rubiginata rubiginata","NHMSYS0021143983","01","01","1700",,,
"Ptycholomoides aeriferana","NHMSYS0021143011","01","01","1700",,,
"Coleophora maritimella","NHMSYS0000501896","01","01","1700",,,
"Noctua interjecta caliginosa","NHMSYS0021144925","01","01","1700",,,
"Epinotia subocellana","NHMSYS0000502452","01","01","1700",,,
"Strophedra weirana","NHMSYS0000504406","01","01","1700",,,
"Zygaena lonicerae jocelynae","NHMSYS0021143443","01","01","1700",,,
"Peridroma saucia","NHMSYS0021144878","01","01","1700",,,
"Anacampsis populella","NHMSYS0000501225","01","01","1700",,,
"Pammene juniperana","NHMSYS0021239333","06","08","2018",,,
"Scythris siccella","NHMSYS0000504172","01","01","1700",,,
"Cerastis leucographa","NHMSYS0021144915","01","01","1700",,,
"Bryotropha desertella","NHMSYS0000501549","01","01","1700",,,
"Entephria caesiata hethlandicaria","NHMSYS0021143953","01","01","1700",,,
"Ephestia elutella","NHMSYS0000502398","01","01","1700",,,
"Pammene gallicana","NBNSYS0100004400","01","01","1700",,,
"Monopis obviella","NHMSYS0021142396","01","01","1700",,,
"Ypsolopha lucella","NHMSYS0000504700","01","01","1700",,,
"Mompha propinquella","NHMSYS0000503263","01","01","1700",,,
"Coleophora limosipennella","NHMSYS0021142814","01","01","1700",,,
"Synanthedon vespiformis","NBNSYS0000005689","01","01","1700",,,
"Bohemannia quadrimaculella","NHMSYS0021142140","01","01","1700",,,
"Aspitates gilvaria gilvaria","NHMSYS0021144301","01","01","1700",,,
"Herminia tarsicrinalis","NBNSYS0000006595","11","07","1965",,,
"Timandra comae","NHMSYS0021143879","01","01","1700",,,
"Coleophora vibicella","NHMSYS0021142847","01","01","1700",,,
"Idaea contiguaria britanniae","NHMSYS0021143859","01","01","1700",,,
"Agonopterix bipunctosa","NHMSYS0000501049","01","01","1700",,,
"Kessleria saxifragae","NHMSYS0000502980","01","01","1700",,,
"Ochropleura plecta","NBNSYS0000006188","01","01","1700",,,
"Notodonta torva","NHMSYS0021144347","01","01","1882",,,
"Acleris ferrugana","NHMSYS0021143099","01","01","1700",,,
"Scrobipalpa instabilella","NHMSYS0000504143","01","01","1700",,,
"Cochylis atricapitana","NHMSYS0000501792","01","01","1700",,,
"Aedia leucomelas","NHMSYS0020531219","11","09","2006",,,
"Piniphila bifasciana","NBNSYS0100004713","01","01","1700",,,
"Elachista poae","NHMSYS0000502323","01","01","1700",,,
"Dysstroma citrata pythonissata","NHMSYS0021143998","01","01","1700",,,
"Barea asbolaea","NHMSYS0021142563","01","01","2004",,,
"Plutella xylostella","NHMSYS0000503886","01","01","1700",,,
"Epermenia profugella","NBNSYS0100003028","01","01","1700",,,
"Hydraecia petasitis","NBNSYS0000006467","01","01","1700",,,
"Anaplectoides prasina","NHMSYS0021144932","01","01","1700",,,
"Cnephasia pasiuana","NHMSYS0021143059","01","01","1700",,,
"Dasystoma salicella","NHMSYS0000502102","01","01","1700",,,
"Xanthorhoe quadrifasiata","MM0001Z100BZSUG1","01","01","1700",,,
"Ethmia bipunctella","NBNSYS0000026224","01","01","1700",,,
"Catarhoe rubidata","NHMSYS0021143929","01","01","1700",,,
"Chrysocrambus linetella","NHMSYS0000501777","01","01","1700",,,
"Agrochola circellaris","NBNSYS0000006357","01","01","1700",,,
"Celypha woodiana","NHMSYS0000501703","01","01","1700",,,
"Eana penziana","NHMSYS0000519538","01","01","1700",,,
"Elachista unifasciella","NHMSYS0000502334","01","01","1700",,,
"Aspitates gilvaria","NHMSYS0000517298","01","01","1700",,,
"Lacanobia blenna","NHMSYS0021144820","01","01","1857",,,
"Carpatolechia alburnella","NBNSYS0100002197","01","01","1700",,,
"Luperina nickerlii gueneei","NHMSYS0021144623","01","01","1963",,,
"Stigmella spinosissimae","NHMSYS0000504385","01","01","1700",,,
"Argyresthia semitestacella","NHMSYS0000501388","01","01","1700",,,
"Epinotia rubiginosana","NHMSYS0000502447","01","01","1700",,,
"Xanthorhoe montanata shetlandica","NHMSYS0021143926","01","01","1700",,,
"Agrochola helvola","NBNSYS0000006360","01","01","1700",,,
"Gelechia rhombella","NHMSYS0021142740","01","01","1700",,,
"Coleophora amethystinella","NHMSYS0021142835","01","01","1700",,,
"Zygaena filipendulae pulcherrima","NHMSYS0021143439","01","01","1700",,,
"Gelechia turpella","NHMSYS0021142745","01","01","1700",,,
"Caryocolum proxima","NHMSYS0021142771","01","01","1700",,,
"Eucosma fulvana","NBNSYS0000100586","01","01","1700",,,
"Parasemia plantaginis plantaginis","NHMSYS0021144395","01","01","1700",,,
"Perizoma alchemillata","NBNSYS0000005883","01","01","1700",,,
"Leucoptera lathyrifoliella","NHMSYS0021142517","01","01","1700",,,
"Perizoma affinitata","NBNSYS0000005882","01","01","1700",,,
"Scopula ternata","NHMSYS0021143871","01","01","1700",,,
"Ptilophora plumigera","NHMSYS0021144358","01","01","1700",,,
"Ecliptopera silaceata","NHMSYS0021143991","01","01","1700",,,
"Philereme transversata","NBNSYS0000005872","01","01","1700",,,
"Caloptilia elongella","NHMSYS0000501606","01","01","1700",,,
"Cnephasia stephensiana","NHMSYS0021143054","01","01","1700",,,
"Eulithis testata","NBNSYS0000005835","01","01","1700",,,
"Stigmella pretiosa","NBNSYS0100005609","01","01","1700",,,
"Ethmia pusiella","NBNSYS0000026225","01","01","1700",,,
"Prolita sexpunctella","NBNSYS0000005367","01","01","1700",,,
"Crassa unitella","NHMSYS0020978765","01","01","1700",,,
"Cataclysta lemnata","NHMSYS0000501663","01","01","1700",,,
"Catoptria lythargyrella","NHMSYS0000501677","01","01","1700",,,
"Sideridis turbida","NHMSYS0021144827","01","01","1700",,,
"Crombrugghia laetus","NBNSYS0000027026","01","01","1700",,,
"Teleiodes sequax","NHMSYS0000504464","01","01","1700",,,
"Hellula undalis","NHMSYS0000502836","01","01","1700",,,
"Pammene argyrana","NHMSYS0021143385","01","01","1700",,,
"Euxoa nigricans","NHMSYS0000502656","01","01","1700",,,
"Abraxas sylvata","NBNSYS0000005976","01","01","1700",,,
"Anarsia innoxiella","NHMSYS0021168793","02","08","1991",,,
"Cadra calidella","NHMSYS0021143685","01","01","1700",,,
"Carpatolechia notatella","NHMSYS0021142787","01","01","1700",,,
"Eupithecia expallidata","NBNSYS0000005921","01","01","1700",,,
"Perizoma albulata","NHMSYS0000522437","01","01","1700",,,
"Eriocrania unimaculella","NHMSYS0000502490","01","01","1700",,,
"Epirrita autumnata","NBNSYS0000005877","01","01","1700",,,
"Endothenia ustulana","NHMSYS0000502369","01","01","1700",,,
"Eupoecilia angustana angustana","NHMSYS0021143125","01","01","1700",,,
"Phragmatobia fuliginosa","NBNSYS0000006150","01","01","1700",,,
"Alcis repandata muraria","NHMSYS0021144242","01","01","1700",,,
"Tethea or scotica","NHMSYS0021143795","01","01","1700",,,
"Xanthorhoe fluctuata fluctuata","NHMSYS0021143918","01","01","1700",,,
"Haplotinea ditella","NHMSYS0000502802","01","01","1700",,,
"Aristotelia brizella","NHMSYS0000501399","01","01","1700",,,
"Antigastra catalaunalis","NHMSYS0000501267","01","01","1700",,,
"Scopula marginepunctata","NBNSYS0000005762","01","01","1700",,,
"Depressaria discipunctella","NHMSYS0000502121","01","01","1700","31","12","1924"
"Scrobipalpa samadensis","NHMSYS0000521368","01","01","1700",,,
"Agrochola litura","NBNSYS0000006361","01","01","1700",,,
"Paralipsa gularis","NHMSYS0000503603","01","01","1700",,,
"Hydraecia micacea","NBNSYS0000006466","01","01","1700",,,
"Pachyrhabda steropodes","NHMSYS0021142875","01","01","1700",,,
"Xestia baja","NHMSYS0021144934","01","01","1700",,,
"Evergestis extimalis","NHMSYS0000502667","01","01","1700",,,
"Eurois occulta","NBNSYS0000006228","01","01","1700",,,
"Hypena obesalis","NHMSYS0021144366","05","10","1908",,,
"Pyrrhia umbra","NBNSYS0000006505","01","01","1700",,,
"Ypsolopha dentella","NHMSYS0000504698","01","01","1700",,,
"Zygaena purpuralis segontii","NHMSYS0021143424","01","01","1700","31","12","1962"
"Cochylidia implicitana","NHMSYS0000501340","01","01","1700",,,
"Micropterix mansuetella","NHMSYS0021142327","01","01","1700",,,
"Luperina nickerlii nickerlii","NHMSYS0021144622","01","01","1700",,,
"Polymixis flavicincta","NHMSYS0021144778","01","01","1700",,,
"Lampronia corticella","NBNSYS0100003655","01","01","1700",,,
"Infurcitinea argentimaculella","NHMSYS0000502950","01","01","1700",,,
"Hypsopygia glaucinalis","NHMSYS0021143699","01","01","1700",,,
"Idaea contiguaria","NHMSYS0000520548","01","01","1700",,,
"Eriocrania semipurpurella","NHMSYS0000502487","01","01","1700",,,
"Polymixis xanthomista","NHMSYS0000520008","01","01","1700",,,
"Infurcitinea teriolella","NHMSYS0021166445","30","06","2015",,,
"Dichomeris derasella","NBNSYS0100002797","01","01","1700","31","12","1939"
"Aphomia zelleri","NHMSYS0000501127","01","01","1700",,,
"Perizoma blandiata perfasciata","NHMSYS0021144059","01","01","1700",,,
"Leucoptera laburnella","NHMSYS0000503047","01","01","1700",,,
"Caloptilia alchimiella","NHMSYS0000501602","01","01","1700",,,
"Rhyacionia buoliana","NHMSYS0020470512","01","01","1700",,,
"Helotropha leucostigma","NHMSYS0021167167","01","01","1700",,,
"Pandemis dumetana","NHMSYS0000503577","01","01","1700",,,
"Chesias legatella","NHMSYS0021144143","01","01","1700",,,
"Aphomia sociella","NHMSYS0000501126","01","01","1700",,,
"Aspitates gilvaria burrenensis","NHMSYS0021144302","01","01","1700",,,
"Miltochrista miniata","NBNSYS0000006123","01","01","1700",,,
"Udea decrepitalis","NHMSYS0000504608","01","01","1700",,,
"Pleurota aristella","NHMSYS0000503872","01","01","1700",,,
"Epione repandaria","NBNSYS0000005998","01","01","1700",,,
"Cerura erminea","NHMSYS0020500506","07","06","2008",,,
"Smerinthus ocellata","NBNSYS0000006068","01","01","1700",,,
"Heliothis viriplaca","NBNSYS0000006507","01","01","1700",,,
"Nola aerugula","NHMSYS0000503394","01","01","1700",,,
"Photedes morrisii","NBNSYS0000100174","01","01","1700",,,
"Eupithecia abietaria","NBNSYS0000005897","01","01","1700",,,
"Anarta trifolii","NHMSYS0021144804","01","01","1700",,,
"Cerura vinula","NBNSYS0000006081","01","01","1700",,,
"Plusia putnami putnami","NHMSYS0021144480","01","01","1700",,,
"Coleophora deauratella","NHMSYS0000501854","01","01","1700",,,
"Anania funebris","NHMSYS0000501229","01","01","1700",,,
"Eilema depressa","NBNSYS0100002922","01","01","1700",,,
"Eilema pygmaeola","NBNSYS0000006132","01","01","1700",,,
"Lampronia pubicornis","NHMSYS0000503001","01","01","1700",,,
"Coleophora alnifoliae","NHMSYS0000501825","01","01","1700",,,
"Stigmella alnetella","NHMSYS0000504328","01","01","1700",,,
"Caryocolum junctella","NHMSYS0000501651","01","01","1700",,,
"Zygaena trifolii palustrella","NHMSYS0021143446","01","01","1700",,,
