organism_key,taxon,km100,km10,coord_system
NBNORG0000029979,Corynophlaea crispa,NM,22,OSGB
NBNORG0000030020,Cruoria pellita,SM,70,OSGB
NBNORG0000030020,Cruoria pellita,NF,09 19,OSGB
NBNORG0000030020,Cruoria pellita,NC,13 22 23,OSGB
NBNORG0000030020,Cruoria pellita,SX,45 73,OSGB
NBNORG0000030020,Cruoria pellita,NJ,90,OSGB
NBNORG0000030020,Cruoria pellita,NW,95,OSGB
NBNORG0000030020,Cruoria pellita,SV,80 81 90 91,OSGB
NBNORG0000030020,Cruoria pellita,NA,00 10,OSGB
NBNORG0000030020,Cruoria pellita,NT,47 49 58 67 68 69 77,OSGB
NBNORG0000030020,Cruoria pellita,NO,51 76 86,OSGB
NBNORG0000030020,Cruoria pellita,HT,93,OSGB
NBNORG0000030020,Cruoria pellita,NG,19 20 24 30,OSGB
NBNORG0000030020,Cruoria pellita,NU,05 14 23,OSGB
NBNORG0000030020,Cruoria pellita,NL,83 93 94,OSGB
NBNORG0000030020,Cruoria pellita,SC,16 17 26 28 47 48 49,OSGB
NBNORG0000030020,Cruoria pellita,NS,07 15 29,OSGB
NBNORG0000030020,Cruoria pellita,SS,14,OSGB
NBNORG0000030020,Cruoria pellita,NB,01 13 14 21,OSGB
NBNORG0000030020,Cruoria pellita,NN,20,OSGB
NBNORG0000030020,Cruoria pellita,SY,87 97,OSGB
NBNORG0000030020,Cruoria pellita,HY,52 53 62 63 74,OSGB
NBNORG0000030020,Cruoria pellita,NM,04 05 15 26 35 42 48 55,OSGB
NBNORG0000030020,Cruoria pellita,SH,12 22 23 29 32 41,OSGB
NBNORG0000030020,Cruoria pellita,NZ,71,OSGB
NBNORG0000030020,Cruoria pellita,HU,27 37 44 54,OSGB
NBNORG0000030020,Cruoria pellita,NX,06,OSGB
NBNORG0000030020,Cruoria pellita,SW,61 72 81 82 83,OSGB
NBNORG0000030020,Cruoria pellita,TR,34,OSGB
NBNORG0000030020,Cruoria pellita,TA,18,OSGB
NBNORG0000030020,Cruoria pellita,SZ,38,OSGB
NBNORG0000030020,Cruoria pellita,NR,15 24 25 26 34 38 46 56 58 69,OSGB
NBNORG0000030022,Cryptopleura ramosa,NA,00 10 91 92,OSGB
NBNORG0000030022,Cryptopleura ramosa,SC,16 17 26 27 28 37 47 48 49,OSGB
NBNORG0000030022,Cryptopleura ramosa,NB,00 01 02 03 10 13 14 20 23 30 32 34 42 43 53 54 56 90,OSGB
NBNORG0000030022,Cryptopleura ramosa,ND,01 19 39 48 49 59,OSGB
NBNORG0000030022,Cryptopleura ramosa,HY,10 20 21 22 30 32 33 40 41 42 43 44 45 50 51 52 53 55 62 63 64 74,OSGB
NBNORG0000030022,Cryptopleura ramosa,HU,15 16 25 27 28 32 33 34 36 37 39 42 43 44 47 48 49 53 54 56 57 59 68 69,OSGB
NBNORG0000030022,Cryptopleura ramosa,TR,23 26 33 34 37 47,OSGB
NBNORG0000030022,Cryptopleura ramosa,NT,49 67 68 69 77 86 87 95 96,OSGB
NBNORG0000030022,Cryptopleura ramosa,NF,09 19 60 70 71 72 77 81 82 83 84 86 96 97,OSGB
NBNORG0000030022,Cryptopleura ramosa,NW,95 97,OSGB
NBNORG0000030022,Cryptopleura ramosa,NJ,76 90 96,OSGB
NBNORG0000030022,Cryptopleura ramosa,NG,08 14 15 18 19 20 23 29 30 31 33 35 36 38 40 41 43 50 51 53 54 60 71 72 73 75 76 77 80 81 82 83 85 87 88 89 99,OSGB
NBNORG0000030022,Cryptopleura ramosa,NN,07,OSGB
NBNORG0000030022,Cryptopleura ramosa,NH,09 19,OSGB
NBNORG0000030022,Cryptopleura ramosa,NK,14,OSGB
NBNORG0000030022,Cryptopleura ramosa,HP,50 51 60 61,OSGB
NBNORG0000030022,Cryptopleura ramosa,NR,15 24 25 26 27 34 37 38 39 45 46 47 56 58 59 64 67 69 75 77 78 79 88 96 97 98,OSGB
NBNORG0000030022,Cryptopleura ramosa,HZ,16 26 27,OSGB
NBNORG0000030022,Cryptopleura ramosa,TV,09 49 59,OSGB
NBNORG0000030022,Cryptopleura ramosa,SH,11 12 13 22 23 24 27 28 29 31 32 33 34 36 37 39 41 43 46 49 51 52 56 57 58 67 68 78 88,OSGB
NBNORG0000030022,Cryptopleura ramosa,TG,24,OSGB
NBNORG0000030022,Cryptopleura ramosa,NO,51 88,OSGB
NBNORG0000030022,Cryptopleura ramosa,HT,93,OSGB
NBNORG0000030022,Cryptopleura ramosa,NU,04 05 06 14 21 22 23,OSGB
NBNORG0000030022,Cryptopleura ramosa,NM,04 05 14 15 19 22 25 26 29 32 34 35 39 40 42 43 45 46 47 48 49 52 53 55 56 57 60 62 64 65 66 67 68 71 73 74 77 78 79 82 83 84 85 89 94 95,OSGB
NBNORG0000030022,Cryptopleura ramosa,NS,00 07 14 15 21,OSGB
NBNORG0000030022,Cryptopleura ramosa,SV,80 81 90 91,OSGB
NBNORG0000030022,Cryptopleura ramosa,TQ,00 20 30 40,OSGB
NBNORG0000030022,Cryptopleura ramosa,SU,40 70 80 90,OSGB
NBNORG0000030022,Cryptopleura ramosa,NL,57 58 69 79 83 84 93 94,OSGB
NBNORG0000030022,Cryptopleura ramosa,SZ,07 08 19 28 38 39 47 49 58 68 69 79 89 99,OSGB
NBNORG0000030022,Cryptopleura ramosa,SS,09 10 11 14 19 32 38 43 44 48 54 58 64 68 75 84 87 96,OSGB
NBNORG0000030022,Cryptopleura ramosa,SM,40 50 62 70 71 72 73 80 81 82 83 84 90 93 94,OSGB
NBNORG0000030022,Cryptopleura ramosa,SW,31 32 33 42 43 53 54 61 62 64 71 72 73 75 81 82 83 87 93 94 97 98,OSGB
NBNORG0000030022,Cryptopleura ramosa,SN,00 03 04 10 14 15 35 45 46 48 56 57 58,OSGB
NBNORG0000030022,Cryptopleura ramosa,SY,07 08 09 18 28 38 39 48 49 66 67 68 78 87 88 97,OSGB
NBNORG0000030022,Cryptopleura ramosa,TA,09 17 18 26 27,OSGB
NBNORG0000030022,Cryptopleura ramosa,NZ,62 72 90 91,OSGB
NBNORG0000030022,Cryptopleura ramosa,SX,03 04 05 08 09 15 19 25 33 35 36 44 45 53 54 63 64 73 74 83 84 85 86 94 95 96 97 98,OSGB
NBNORG0000030022,Cryptopleura ramosa,SR,89 99,OSGB
NBNORG0000030022,Cryptopleura ramosa,NC,00 13 14 15 23 24 25 36 46,OSGB
NBNORG0000030022,Cryptopleura ramosa,NX,03 04 07 09 13 23 25 33 43 44 54 64 74 92,OSGB
NBNORG0000030057,Petrospongium berkeleyi,SH,12,OSGB
NBNORG0000030057,Petrospongium berkeleyi,HY,22,OSGB
NBNORG0000030057,Petrospongium berkeleyi,SY,67 87 88,OSGB
NBNORG0000030057,Petrospongium berkeleyi,NX,13,OSGB
NBNORG0000030057,Petrospongium berkeleyi,NM,43,OSGB
NBNORG0000030057,Petrospongium berkeleyi,SW,52 61 71 72 82 97,OSGB
NBNORG0000030057,Petrospongium berkeleyi,SM,70 72 80 81,OSGB
NBNORG0000030057,Petrospongium berkeleyi,SS,14,OSGB
NBNORG0000030057,Petrospongium berkeleyi,SX,44,OSGB
NBNORG0000030057,Petrospongium berkeleyi,SZ,07,OSGB
NBNORG0000030057,Petrospongium berkeleyi,SV,80 81 91,OSGB
NBNORG0000030057,Petrospongium berkeleyi,NF,60,OSGB
NBNORG0000030064,Cystoclonium purpureum,SN,00 03 04 10 25 35 45 46 48 56 57 68,OSGB
NBNORG0000030064,Cystoclonium purpureum,SD,08 26,OSGB
NBNORG0000030064,Cystoclonium purpureum,NS,02 03 04 14 15 21,OSGB
NBNORG0000030064,Cystoclonium purpureum,HP,60 61,OSGB
NBNORG0000030064,Cystoclonium purpureum,ST,04,OSGB
NBNORG0000030064,Cystoclonium purpureum,NN,00 05 08 10,OSGB
NBNORG0000030064,Cystoclonium purpureum,SS,09 14 19 32 38 43 48 49 54 58 68 75 87 96,OSGB
NBNORG0000030064,Cystoclonium purpureum,TR,06 13 16 23 26 33 34 36 37,OSGB
NBNORG0000030064,Cystoclonium purpureum,NH,09 65 75 98,OSGB
NBNORG0000030064,Cystoclonium purpureum,NJ,16 66 76 86 90,OSGB
NBNORG0000030064,Cystoclonium purpureum,TG,14 24,OSGB
NBNORG0000030064,Cystoclonium purpureum,HY,10 20 21 22 30 31 32 40 41 42 43 50 51 53 63 64 74,OSGB
NBNORG0000030064,Cystoclonium purpureum,SU,60 80 90,OSGB
NBNORG0000030064,Cystoclonium purpureum,SZ,07 08 09 19 28 38 48 49 58 59 68 69 79 89 99,OSGB
NBNORG0000030064,Cystoclonium purpureum,NZ,36 37 38 39 46 62 71 90 91,OSGB
NBNORG0000030064,Cystoclonium purpureum,NK,14,OSGB
NBNORG0000030064,Cystoclonium purpureum,SV,80 81 90 91,OSGB
NBNORG0000030064,Cystoclonium purpureum,NX,03 06 07 08 13 14 25 33 34 43 44 54 64 74 84 91 92 94,OSGB
NBNORG0000030064,Cystoclonium purpureum,NB,00 01 11 13 14 20 22 32 42 43 53 54 56 90 91,OSGB
NBNORG0000030064,Cystoclonium purpureum,SM,70 72 80 81 90 93 94,OSGB
NBNORG0000030064,Cystoclonium purpureum,SX,04 05 15 25 35 36 44 45 54 64 73 74 84 85 95 96,OSGB
NBNORG0000030064,Cystoclonium purpureum,TV,49 59 69,OSGB
NBNORG0000030064,Cystoclonium purpureum,TA,17 18 26 27,OSGB
NBNORG0000030064,Cystoclonium purpureum,SW,42 52 53 71 72 81 82 83 94 97 98,OSGB
NBNORG0000030064,Cystoclonium purpureum,NT,17 27 28 29 49 58 67 68 69 77 87 95 96,OSGB
NBNORG0000030064,Cystoclonium purpureum,NW,95 97,OSGB
NBNORG0000030064,Cystoclonium purpureum,HZ,27,OSGB
NBNORG0000030064,Cystoclonium purpureum,NG,08 15 19 23 24 29 33 49 51 53 60 71 72 73 77 80 81 82 83 85 88,OSGB
NBNORG0000030064,Cystoclonium purpureum,SC,16 26 27 28 37 47 48 49,OSGB
NBNORG0000030064,Cystoclonium purpureum,HU,15 25 27 31 32 33 34 35 36 37 42 44 49 54 59,OSGB
NBNORG0000030064,Cystoclonium purpureum,NF,66 70 71 72 73 74 75 77 81 82 83 84 85 86 96 97,OSGB
NBNORG0000030064,Cystoclonium purpureum,NM,04 22 25 32 35 42 43 44 45 46 49 52 54 55 56 64 65 66 67 68 70 71 73 74 76 77 78 82 83 85 86 89 93 95,OSGB
NBNORG0000030064,Cystoclonium purpureum,SR,89 99,OSGB
NBNORG0000030064,Cystoclonium purpureum,NC,02 13 14 15 23 24 25 35 45 46 76 90,OSGB
NBNORG0000030064,Cystoclonium purpureum,NR,24 25 26 27 34 37 38 39 44 45 46 47 57 58 62 67 68 69 71 75 76 77 78 79 82 83 84 85 86 88,OSGB
NBNORG0000030064,Cystoclonium purpureum,SY,08 09 18 28 39 48 49 58 66 67 68 78 87 88 97,OSGB
NBNORG0000030064,Cystoclonium purpureum,ND,01 12 13 35 36 37 48 49 59,OSGB
NBNORG0000030064,Cystoclonium purpureum,NU,04 05 06 14 20 21 22 23,OSGB
NBNORG0000030064,Cystoclonium purpureum,TL,90,OSGB
NBNORG0000030064,Cystoclonium purpureum,TM,01 11 20,OSGB
NBNORG0000030064,Cystoclonium purpureum,TQ,00 30,OSGB
NBNORG0000030064,Cystoclonium purpureum,SH,12 13 23 24 27 28 29 31 32 33 34 36 37 39 41 43 45 46 49 50 51 52 56 57 58 67 68 78 88,OSGB
NBNORG0000030064,Cystoclonium purpureum,NO,50 51 64 76 86 88,OSGB
NBNORG0000030065,Cystoseira nodicaulis,SW,71 72 81 82 83 97,OSGB
NBNORG0000030065,Cystoseira nodicaulis,SN,04,OSGB
NBNORG0000030065,Cystoseira nodicaulis,SM,80,OSGB
NBNORG0000030065,Cystoseira nodicaulis,NR,38 39,OSGB
NBNORG0000030065,Cystoseira nodicaulis,SH,33,OSGB
NBNORG0000030065,Cystoseira nodicaulis,NF,85,OSGB
NBNORG0000030065,Cystoseira nodicaulis,SX,36 45 54 73,OSGB
NBNORG0000030065,Cystoseira nodicaulis,SZ,07 08 89,OSGB
NBNORG0000030065,Cystoseira nodicaulis,SY,07 18 67 68 78 87 88 97,OSGB
NBNORG0000030065,Cystoseira nodicaulis,SS,14,OSGB
NBNORG0000030065,Cystoseira nodicaulis,NM,41 43 52,OSGB
NBNORG0000030065,Cystoseira nodicaulis,SV,80 81 90 91,OSGB
NBNORG0000030066,Cystoseira tamariscifolia,TG,24,OSGB
NBNORG0000030066,Cystoseira tamariscifolia,SU,60,OSGB
NBNORG0000030066,Cystoseira tamariscifolia,SW,42 43 44 52 53 54 61 62 64 71 72 81 82 83 87 94 97,OSGB
NBNORG0000030066,Cystoseira tamariscifolia,NM,23 35 43,OSGB
NBNORG0000030066,Cystoseira tamariscifolia,NF,66,OSGB
NBNORG0000030066,Cystoseira tamariscifolia,SY,08 18 67 78 87 88 97,OSGB
NBNORG0000030066,Cystoseira tamariscifolia,SS,14 22 44 48,OSGB
NBNORG0000030066,Cystoseira tamariscifolia,SH,37,OSGB
NBNORG0000030066,Cystoseira tamariscifolia,NL,94,OSGB
NBNORG0000030066,Cystoseira tamariscifolia,SZ,07 08 68 69 89,OSGB
NBNORG0000030066,Cystoseira tamariscifolia,NR,39 44 45 77,OSGB
NBNORG0000030066,Cystoseira tamariscifolia,SV,80 81 90 91,OSGB
NBNORG0000030066,Cystoseira tamariscifolia,SM,70 80,OSGB
NBNORG0000030066,Cystoseira tamariscifolia,SX,04 05 15 19 25 44 45 54 64 73 74 83 96,OSGB
NBNORG0000030069,Dasya hutchinsiae,SH,12 32 33 52,OSGB
NBNORG0000030069,Dasya hutchinsiae,SM,80 90,OSGB
NBNORG0000030069,Dasya hutchinsiae,SC,26 48,OSGB
NBNORG0000030069,Dasya hutchinsiae,NM,15,OSGB
NBNORG0000030069,Dasya hutchinsiae,SX,09 19 73,OSGB
NBNORG0000030069,Dasya hutchinsiae,SS,14 48,OSGB
NBNORG0000030069,Dasya hutchinsiae,SW,43 61 62 71 72 82 97,OSGB
NBNORG0000030069,Dasya hutchinsiae,NG,19,OSGB
NBNORG0000030069,Dasya hutchinsiae,NL,69,OSGB
NBNORG0000030069,Dasya hutchinsiae,SV,80 81 90 91,OSGB
NBNORG0000030070,Dasya ocellata,SH,33 57,OSGB
NBNORG0000030070,Dasya ocellata,SX,09 45 85 96,OSGB
NBNORG0000030070,Dasya ocellata,SV,80 81 91,OSGB
NBNORG0000030070,Dasya ocellata,SW,61 71,OSGB
NBNORG0000030070,Dasya ocellata,SY,08,OSGB
NBNORG0000030070,Dasya ocellata,SS,14,OSGB
NBNORG0000030085,Derbesia marina,HU,25 34 36 37 39 44,OSGB
NBNORG0000030085,Derbesia marina,NS,98,OSGB
NBNORG0000030085,Derbesia marina,SY,48 87 88 97,OSGB
NBNORG0000030085,Derbesia marina,NB,00 01 13 20 21 42,OSGB
NBNORG0000030085,Derbesia marina,NX,08,OSGB
NBNORG0000030085,Derbesia marina,SX,73,OSGB
NBNORG0000030085,Derbesia marina,NM,35 42 66 78,OSGB
NBNORG0000030085,Derbesia marina,SZ,99,OSGB
NBNORG0000030085,Derbesia marina,TV,09,OSGB
NBNORG0000030085,Derbesia marina,SM,70,OSGB
NBNORG0000030085,Derbesia marina,HY,21 30 33 41 43 51 53 74,OSGB
NBNORG0000030085,Derbesia marina,NF,09 73 74 84 85 86 87,OSGB
NBNORG0000030085,Derbesia marina,NU,23,OSGB
NBNORG0000030085,Derbesia marina,NG,24 31 72 88,OSGB
NBNORG0000030085,Derbesia marina,SW,52 83,OSGB
NBNORG0000030085,Derbesia marina,NH,66,OSGB
NBNORG0000030085,Derbesia marina,SV,80 91,OSGB
NBNORG0000030085,Derbesia marina,NR,24 46 47 78,OSGB
NBNORG0000030085,Derbesia marina,NC,35,OSGB
NBNORG0000030085,Derbesia marina,SH,12 13 32 57,OSGB
NBNORG0000030085,Derbesia marina,NN,11,OSGB
NBNORG0000030085,Derbesia marina,SS,14,OSGB
NBNORG0000030085,Derbesia marina,TQ,30,OSGB
NBNORG0000030087,Titanoderma pustulatum,SS,14 38 48,OSGB
NBNORG0000030087,Titanoderma pustulatum,SV,90 91,OSGB
NBNORG0000030087,Titanoderma pustulatum,SU,90,OSGB
NBNORG0000030087,Titanoderma pustulatum,NT,49 58 69 95,OSGB
NBNORG0000030087,Titanoderma pustulatum,NS,00 14 15,OSGB
NBNORG0000030087,Titanoderma pustulatum,NU,20 21 22,OSGB
NBNORG0000030087,Titanoderma pustulatum,NJ,76 86 90,OSGB
NBNORG0000030087,Titanoderma pustulatum,SW,33 52 61 63 71 83 94,OSGB
NBNORG0000030087,Titanoderma pustulatum,NM,04 22 35 42 43 45 52 55 72 73,OSGB
NBNORG0000030087,Titanoderma pustulatum,NK,14,OSGB
NBNORG0000030087,Titanoderma pustulatum,SX,04 54 73 74 84,OSGB
NBNORG0000030087,Titanoderma pustulatum,NZ,37 90,OSGB
NBNORG0000030087,Titanoderma pustulatum,SM,70 80,OSGB
NBNORG0000030087,Titanoderma pustulatum,NG,30 33 99,OSGB
NBNORG0000030087,Titanoderma pustulatum,NC,25 57 76,OSGB
NBNORG0000030087,Titanoderma pustulatum,SZ,07 38 69 78 99,OSGB
NBNORG0000030087,Titanoderma pustulatum,HY,52 53 62 63 74,OSGB
NBNORG0000030087,Titanoderma pustulatum,SH,12 37 57,OSGB
NBNORG0000030087,Titanoderma pustulatum,TA,37,OSGB
NBNORG0000030087,Titanoderma pustulatum,NR,15 25 34 56 58 69,OSGB
NBNORG0000030087,Titanoderma pustulatum,NO,51 61 76 86 88,OSGB
NBNORG0000030087,Titanoderma pustulatum,SY,08 68 87 88 89 97 98,OSGB
NBNORG0000030087,Titanoderma pustulatum,SC,27 58,OSGB
NBNORG0000030087,Titanoderma pustulatum,HU,31 37 44 54,OSGB
NBNORG0000030112,Dictyopteris polypodioides,SS,09 10 11 14 19 32 42 44 54 64 75,OSGB
NBNORG0000030112,Dictyopteris polypodioides,SC,16,OSGB
NBNORG0000030112,Dictyopteris polypodioides,SM,40 50 62 70 71 72 73 80 81 83 94,OSGB
NBNORG0000030112,Dictyopteris polypodioides,SH,12 13 22 23 24 27 28 29 32 41,OSGB
NBNORG0000030112,Dictyopteris polypodioides,SZ,07 08 38 47 58,OSGB
NBNORG0000030112,Dictyopteris polypodioides,SN,35,OSGB
NBNORG0000030112,Dictyopteris polypodioides,SR,89 99,OSGB
NBNORG0000030112,Dictyopteris polypodioides,NL,58,OSGB
NBNORG0000030112,Dictyopteris polypodioides,NF,84,OSGB
NBNORG0000030112,Dictyopteris polypodioides,SV,80 81 90 91,OSGB
NBNORG0000030112,Dictyopteris polypodioides,NM,15 44,OSGB
NBNORG0000030112,Dictyopteris polypodioides,SY,08 18 28 38 48 49 67 78 87 88 97,OSGB
NBNORG0000030112,Dictyopteris polypodioides,SX,03 04 08 09 19 33 44 45 54 63 64 73 94 95 96,OSGB
NBNORG0000030112,Dictyopteris polypodioides,SW,42 61 71 72 81 82 83 87 93 98,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,ND,01 27 35 36 37 48 59,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NX,03 04 06 07 14 43 44 54 74 91,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,SY,66 67 68 78 87 97,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,SZ,07 68,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,HY,20 21 22 41 51,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NB,13 14 43 53 54 90,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NG,44 45 51 52 60 61 72 74 77 80 82 88 89 94,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NO,40 51 53 88,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,HZ,27,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NT,28 37 47 49 58 67 69 77 96,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,SV,81 91,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,HU,15 25 27 31 32 33 34 35 36 37 42 47 49 54 59,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NJ,76 90,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NH,65 66 76 77 79 87 98,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,SS,14,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NF,85 96,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NR,25 38 39 47 62 64 65 72 73 78 79 84,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NC,02 13 66 76 80 90,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,SW,42 53 61 83,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NM,22 23 32 34 35 42 43 44 45 46 52 53 55 71 73 84 95,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NU,05 14 22 23,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,SN,58,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NL,69,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,SX,73,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NN,03,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,SH,24 27 41 46 51 57 67 68,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NW,97,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NS,02 06 10 14 15,OSGB
NBNORG0000030113,Dictyosiphon foeniculaceus,NA,92,OSGB
NBNORG0000030123,Dilsea carnosa,NX,03 04 07 09 13 15 25 33 43 44 54 64 74 84 91 94,OSGB
NBNORG0000030123,Dilsea carnosa,SW,32 33 42 43 44 52 53 54 61 62 64 71 72 75 76 81 82 83 87 93 94 97 98,OSGB
NBNORG0000030123,Dilsea carnosa,NA,92,OSGB
NBNORG0000030123,Dilsea carnosa,NR,15 24 25 26 27 34 37 38 39 44 46 47 58 59 60 67 68 69 70 71 73 75 77 78 79 83 84 85 96 97 98,OSGB
NBNORG0000030123,Dilsea carnosa,HZ,27,OSGB
NBNORG0000030123,Dilsea carnosa,SD,08 09 26,OSGB
NBNORG0000030123,Dilsea carnosa,HU,15 16 25 27 31 32 33 34 36 37 39 43 44 49 53 54 59,OSGB
NBNORG0000030123,Dilsea carnosa,SX,03 04 05 08 09 15 19 25 33 35 36 44 45 54 63 64 73 74 83 84 85 86 94 95 96,OSGB
NBNORG0000030123,Dilsea carnosa,NW,95 97,OSGB
NBNORG0000030123,Dilsea carnosa,NJ,56 76 86 90 96,OSGB
NBNORG0000030123,Dilsea carnosa,HT,93 94,OSGB
NBNORG0000030123,Dilsea carnosa,NS,00 02 04 07 08 10 14 15 21,OSGB
NBNORG0000030123,Dilsea carnosa,NY,03 04 15,OSGB
NBNORG0000030123,Dilsea carnosa,SH,11 12 13 22 23 24 27 28 29 31 32 34 36 37 39 41 43 46 49 50 51 52 57 58 68 78,OSGB
NBNORG0000030123,Dilsea carnosa,SM,40 50 62 70 71 72 73 80 81 83 90 93 94,OSGB
NBNORG0000030123,Dilsea carnosa,SU,80 90,OSGB
NBNORG0000030123,Dilsea carnosa,NK,14,OSGB
NBNORG0000030123,Dilsea carnosa,NN,05 06 07 16,OSGB
NBNORG0000030123,Dilsea carnosa,HP,60 61 62,OSGB
NBNORG0000030123,Dilsea carnosa,HY,20 21 22 30 31 32 40 41 42 43 50 51 52 53 62 63 64 73 74,OSGB
NBNORG0000030123,Dilsea carnosa,NH,19 98,OSGB
NBNORG0000030123,Dilsea carnosa,NF,60 70 71 72 77 81 82 83 84 85 86 96 97,OSGB
NBNORG0000030123,Dilsea carnosa,NG,08 14 18 19 20 23 24 29 30 61 72 73 76 82 83 85 88 89,OSGB
NBNORG0000030123,Dilsea carnosa,ND,01 19 35 48 59,OSGB
NBNORG0000030123,Dilsea carnosa,NC,13 14 15 23 24 25 36 46 76 90 91,OSGB
NBNORG0000030123,Dilsea carnosa,NZ,36 37 38 46 72 90 91,OSGB
NBNORG0000030123,Dilsea carnosa,NM,04 05 15 25 26 29 32 35 39 42 43 44 45 46 48 49 52 55 56 62 64 65 66 67 68 70 71 74 77 78 82 83 85 89 95,OSGB
NBNORG0000030123,Dilsea carnosa,TQ,00 10 20 30,OSGB
NBNORG0000030123,Dilsea carnosa,SZ,07 08 28 38 47 58 68 69 89 99,OSGB
NBNORG0000030123,Dilsea carnosa,SC,16 26 27 28 39 47 48 49,OSGB
NBNORG0000030123,Dilsea carnosa,NB,01 03 11 13 14 20 21 22 30 32 42 43 45 53 56 90,OSGB
NBNORG0000030123,Dilsea carnosa,SS,09 14 19 32 42 44 48 54 58 64 74 75,OSGB
NBNORG0000030123,Dilsea carnosa,SV,80 81 90 91,OSGB
NBNORG0000030123,Dilsea carnosa,NT,28 29 49 58 67 68 69 77 87 95 96,OSGB
NBNORG0000030123,Dilsea carnosa,NO,40 51 76 86 88,OSGB
NBNORG0000030123,Dilsea carnosa,TV,09 49 59,OSGB
NBNORG0000030123,Dilsea carnosa,TA,09 17 18 26 27,OSGB
NBNORG0000030123,Dilsea carnosa,SY,08 18 28 39 48 49 66 67 77 78 87 88 97,OSGB
NBNORG0000030123,Dilsea carnosa,TR,33 34,OSGB
NBNORG0000030123,Dilsea carnosa,NU,05 06 14 21 22 23,OSGB
NBNORG0000030123,Dilsea carnosa,NL,58 69 84 94,OSGB
NBNORG0000030123,Dilsea carnosa,SN,03 04 35 46 48 56 57 58,OSGB
NBNORG0000030123,Dilsea carnosa,SR,89 99,OSGB
NBNORG0000030188,Dudresnaya verticillata,NT,67,OSGB
NBNORG0000030188,Dudresnaya verticillata,SS,14,OSGB
NBNORG0000030188,Dudresnaya verticillata,SW,42 72 73 83,OSGB
NBNORG0000030188,Dudresnaya verticillata,NB,01 90,OSGB
NBNORG0000030188,Dudresnaya verticillata,HY,50 64 74,OSGB
NBNORG0000030188,Dudresnaya verticillata,SH,12 22 23 24 28 32 33,OSGB
NBNORG0000030188,Dudresnaya verticillata,NM,04 15 35 45 70 77,OSGB
NBNORG0000030188,Dudresnaya verticillata,NO,87,OSGB
NBNORG0000030188,Dudresnaya verticillata,SV,80 91,OSGB
NBNORG0000030188,Dudresnaya verticillata,SC,16,OSGB
NBNORG0000030188,Dudresnaya verticillata,SX,44 45 54,OSGB
NBNORG0000030188,Dudresnaya verticillata,SZ,07 99,OSGB
NBNORG0000030188,Dudresnaya verticillata,NG,80,OSGB
NBNORG0000030188,Dudresnaya verticillata,NF,71 72 81 82,OSGB
NBNORG0000030188,Dudresnaya verticillata,NS,08,OSGB
NBNORG0000030188,Dudresnaya verticillata,SY,08 87 88 97,OSGB
NBNORG0000030218,Ectocarpus fasciculatus,NC,76,OSGB
NBNORG0000030218,Ectocarpus fasciculatus,NB,13 14 43 53 54,OSGB
NBNORG0000030218,Ectocarpus fasciculatus,SY,08 87 88 97,OSGB
NBNORG0000030218,Ectocarpus fasciculatus,HY,22,OSGB
NBNORG0000030218,Ectocarpus fasciculatus,NF,60 72,OSGB
NBNORG0000030218,Ectocarpus fasciculatus,SJ,39,OSGB
NBNORG0000030218,Ectocarpus fasciculatus,SC,16 26 28 48,OSGB
NBNORG0000030218,Ectocarpus fasciculatus,ND,48 59,OSGB
NBNORG0000030218,Ectocarpus fasciculatus,SV,80 81 90 91,OSGB
NBNORG0000030218,Ectocarpus fasciculatus,NR,38 39 57 60 70 71 79 83,OSGB
NBNORG0000030218,Ectocarpus fasciculatus,TV,49,OSGB
NBNORG0000030218,Ectocarpus fasciculatus,HU,15 27 32 33 36 37 42 44 47 54,OSGB
