"organism_key","taxon","km100","km10","coord_system"
"NBNORG0000008782","Vipera berus","SS","09 10 14 19 20 21 22 38 39 41 42 43 44 48 49 52 53 54 58 59 63 64 68 69 73 74 75 77 78 79 80 81 82 83 84 87 88 90 91 92 93 94 96 97","OSGB"
"NBNORG0000008782","Vipera berus","ST","00 01 02 03 04 06 07 08 09 10 11 12 13 14 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 42 43 44 45 46 47 48 49 50 54 55 56 57 58 59 60 64 66 69 74 76 78 79 83 87 89 90 91 92 93 99","OSGB"
"NBNORG0000008782","Vipera berus","SU","00 01 02 04 10 11 20 21 22 23 24 25 30 31 32 35 40 41 42 45 46 47 50 51 52 56 57 59 60 61 62 66 67 68 70 71 72 73 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000008782","Vipera berus","SV","80 81 90 91","OSGB"
"NBNORG0000008782","Vipera berus","SW","32 33 42 43 44 52 53 54 61 62 63 64 65 71 72 73 74 75 76 81 82 83 84 85 86 87 93 94 95 96 97 98","OSGB"
"NBNORG0000008782","Vipera berus","SX","03 04 05 06 07 08 15 16 17 18 19 25 26 27 28 35 36 37 38 39 44 45 46 47 48 54 55 56 57 58 59 63 64 65 66 67 68 69 73 74 75 76 77 78 79 83 84 85 86 87 88 89 94 95 96 97 98 99","OSGB"
"NBNORG0000008782","Vipera berus","SY","07 08 09 18 19 28 29 39 48 49 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99","OSGB"
"NBNORG0000008782","Vipera berus","SZ","07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89 99","OSGB"
"NBNORG0000008782","Vipera berus","TA","01 08 09","OSGB"
"NBNORG0000008782","Vipera berus","TF","00 01 09 10 18 26 60 61 62 63 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94","OSGB"
"NBNORG0000008782","Vipera berus","TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51","OSGB"
"NBNORG0000008782","Vipera berus","TL","08 09 14 16 19 25 28 40 60 66 67 69 70 77 78 79 80 81 82 87 88 89 90 91 92 93 97 98 99","OSGB"
"NBNORG0000008782","Vipera berus","TM","00 01 02 03 05 07 08 09 11 12 13 14 17 18 19 21 22 23 24 25 28 29 33 34 35 38 39 44 45 46 47 48 49 57 58 59","OSGB"
"NBNORG0000008782","Vipera berus","TQ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000008782","Vipera berus","TR","01 02 03 04 05 06 07 09 13 14 15 16 23 24 25 26 33 34 35 36 37","OSGB"
"NBNORG0000008782","Vipera berus","TV","49 59 69","OSGB"
"NBNORG0000049685","Triturus cristatus","NO","40 50 51","OSGB"
"NBNORG0000049685","Triturus cristatus","NS","35 36 37 38 45 46 47 48 55 56 57 58 59 65 66 67 68 69 75 76 77 78 79 96 97 98","OSGB"
"NBNORG0000049685","Triturus cristatus","NT","06 07 08 16 17 18 26 27 28 29 35 36 37 46 47 48 57 58 67 77 96","OSGB"
"NBNORG0000049685","Triturus cristatus","NU","04 13 14 20 21 22 23","OSGB"
"NBNORG0000049685","Triturus cristatus","NX","43 85 90 91 92 93 95 96","OSGB"
"NBNORG0000049685","Triturus cristatus","NY","00 01 02 03 04 05 06 10 12 13 14 15 16 21 22 23 24 25 26 30 31 32 33 34 35 36 40 42 43 44 45 46 51 52 53 54 55 56 60 61 62 70 71 93 96","OSGB"
"NBNORG0000049685","Triturus cristatus","NZ","01 02 03 04 05 06 07 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 51 52 53 61 62 70 71 80 81 90 91","OSGB"
"NBNORG0000049685","Triturus cristatus","SD","08 09 16 17 18 19 20 21 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 67 68 69 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94","OSGB"
"NBNORG0000049685","Triturus cristatus","SE","01 02 03 04 11 12 13 14 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 50 51 52 53 54 55 56 57 60 61 62 63 64 65 66 67 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000049685","Triturus cristatus","SH","27 28 29 36 37 38 39 46 47 48 49 57 58 67 68 77 78 87 88 97 98","OSGB"
"NBNORG0000049685","Triturus cristatus","SJ","06 07 08 10 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000049685","Triturus cristatus","SK","00 01 02 03 04 05 06 07 08 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000049685","Triturus cristatus","SN","96 98","OSGB"
"NBNORG0000049685","Triturus cristatus","SO","04 05 06 07 08 12 13 14 15 16 17 18 19 20 21 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000049685","Triturus cristatus","SP","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000049685","Triturus cristatus","SS","96 97","OSGB"
"NBNORG0000049685","Triturus cristatus","ST","01 06 07 11 16 17 18 20 21 22 23 24 25 26 27 28 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 84 85 86 87 88 89 90 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000049685","Triturus cristatus","SU","00 01 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 36 37 38 39 40 41 42 44 45 46 47 49 50 51 52 53 56 57 58 59 60 61 62 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000049685","Triturus cristatus","SX","87 97 98 99","OSGB"
"NBNORG0000049685","Triturus cristatus","SY","08 09 18 19 28 29 39 48 49 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99","OSGB"
"NBNORG0000049685","Triturus cristatus","SZ","07 08 09 19 29 38 39 47 48 49 57 58 59 68 69 79 89 99","OSGB"
"NBNORG0000049685","Triturus cristatus","TA","00 01 02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 20 21 22 23 24 26 27 30 31 32 33 40 41","OSGB"
"NBNORG0000049685","Triturus cristatus","TF","00 01 02 03 04 05 06 07 08 09 10 11 13 14 15 16 17 18 19 25 26 27 29 36 37 38 39 41 46 47 48 49 55 56 57 58 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94","OSGB"
"NBNORG0000049685","Triturus cristatus","TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51","OSGB"
"NBNORG0000049685","Triturus cristatus","TL","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000049685","Triturus cristatus","TM","00 01 02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 33 34 35 36 37 38 39 45 46 47 48 49 57 58 59","OSGB"
"NBNORG0000049685","Triturus cristatus","TQ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000049685","Triturus cristatus","TR","01 02 03 04 05 06 07 09 12 13 14 15 16 23 24 25 26 33 34 35 36 37 46","OSGB"
"NBNORG0000049685","Triturus cristatus","TV","49 59 69","OSGB"
"NBNORG0000049686","Bufo bufo","HY","10 20 21 22 30 31 41","OSGB"
"NBNORG0000049686","Bufo bufo","NB","91","OSGB"
"NBNORG0000049686","Bufo bufo","NC","00 01 02 22 23 35 44 51 65 75 76 81 91","OSGB"
"NBNORG0000049686","Bufo bufo","ND","03 13 25 27 29 34 37 48","OSGB"
"NBNORG0000049686","Bufo bufo","NG","42 53 63 72 82 95","OSGB"
"NBNORG0000049686","Bufo bufo","NH","06 30 33 35 36 41 42 43 45 46 50 51 52 53 54 55 56 59 63 64 65 69 75 77 79 80 81 85 89 90 91 93 94 95 96","OSGB"
"NBNORG0000049686","Bufo bufo","NJ","05 06 14 15 16 17 26 36 40 41 42 43 51 53 54 60 61 66 70 72 75 80 81 82 84 90 91 92 93 96","OSGB"
"NBNORG0000049686","Bufo bufo","NK","02 05 14","OSGB"
"NBNORG0000049686","Bufo bufo","NM","32 42 43 46 47 48 56 61 62 64 65 66 67 68 70 71 80 81 82 84 90 91 93 94 95 97","OSGB"
"NBNORG0000049686","Bufo bufo","NN","00 01 04 10 11 12 17 18 20 30 31 37 40 41 50 53 59 60 64 65 70 74 75 81 82 83 84 86 91 95 96","OSGB"
"NBNORG0000049686","Bufo bufo","NO","00 01 02 03 04 05 06 10 11 12 13 14 15 16 18 19 20 21 22 23 24 25 29 30 32 33 35 36 37 39 40 41 42 43 44 46 47 48 49 50 51 52 53 54 55 57 58 59 64 65 67 69 75 76 79 89 99","OSGB"
"NBNORG0000049686","Bufo bufo","NR","36 50 56 57 58 60 61 62 63 64 67 68 70 71 72 73 74 75 76 77 78 79 82 83 84 85 86 87 88 89 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000049686","Bufo bufo","NS","02 03 04 05 06 07 08 09 14 15 16 17 18 19 20 21 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 53 54 55 56 57 58 59 61 63 64 65 66 67 71 72 73 74 75 76 77 79 81 82 83 84 85 86 87 89 91 92 93 94 95 96 97","OSGB"
"NBNORG0000049686","Bufo bufo","NT","00 03 04 05 06 07 09 14 16 17 18 19 20 25 26 27 29 31 35 36 41 45 46 47 51 52 56 57 58 67 70 75 77 81 83 84 90 91 92 93 96","OSGB"
"NBNORG0000049686","Bufo bufo","NU","00 11 12 13 20 21 22","OSGB"
"NBNORG0000049686","Bufo bufo","NX","04 06 07 08 15 16 18 19 25 27 29 34 35 37 38 43 44 46 48 55 56 65 66 67 76 77 84 85 90 91 92 95 96","OSGB"
"NBNORG0000049686","Bufo bufo","NY","00 01 02 03 04 06 10 11 12 13 15 18 21 22 23 25 26 29 30 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 51 52 53 54 55 57 58 60 61 62 65 66 67 68 70 71 72 73 76 77 78 82 85 88 92 93 94 95 98","OSGB"
"NBNORG0000049686","Bufo bufo","NZ","00 01 02 03 05 06 07 08 11 12 13 14 15 16 18 20 21 22 23 24 25 26 27 28 31 32 33 34 35 36 37 40 41 42 43 44 51 52 53 60 61 62 71 80 90","OSGB"
"NBNORG0000049686","Bufo bufo","SD","08 09 17 18 19 20 21 26 27 28 29 31 32 33 37 38 39 41 43 47 48 49 50 52 57 58 59 60 61 62 63 69 70 71 73 80 83 85 88 91 92 94 95 96 97 98","OSGB"
"NBNORG0000049686","Bufo bufo","SE","01 02 03 04 05 07 09 10 11 12 13 14 15 17 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 39 40 41 42 43 44 45 46 47 48 49 50 51 52 54 55 56 57 58 60 61 62 63 65 66 68 69 70 71 72 74 75 76 78 79 80 81 83 84 85 86 88 89 90 91 92 93 94 98 99","OSGB"
"NBNORG0000049686","Bufo bufo","SH","23 24 27 28 29 32 33 34 36 37 38 39 43 44 45 46 47 48 49 52 53 54 55 56 57 58 62 63 64 65 66 67 70 71 72 73 74 75 76 77 78 80 81 83 91","OSGB"
"NBNORG0000049686","Bufo bufo","SJ","01 03 06 07 08 10 11 12 13 14 15 16 17 18 20 21 22 24 25 26 27 28 29 31 33 34 35 37 38 39 40 41 43 44 46 48 50 51 56 57 58 59 60 61 63 66 67 68 69 70 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000049686","Bufo bufo","SK","00 01 02 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 74 75 77 78 79 80 84 85 86 88 89 90 91 94 96 97","OSGB"
"NBNORG0000049686","Bufo bufo","SM","70 71 72 73 80 81 82 83 84 90 91 92 93 94","OSGB"
"NBNORG0000049686","Bufo bufo","SN","00 01 02 03 04 10 12 13 14 30 31 32 50 51 55 57 58 61 65 66 67 69 71 74 78 84 95 96 97 98","OSGB"
"NBNORG0000049686","Bufo bufo","SO","00 04 05 06 11 13 14 16 17 19 25 26 33 36 41 45 46 47 48 50 51 52 53 54 56 61 62 63 65 66 69 70 72 73 74 75 76 77 78 80 81 82 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000049686","Bufo bufo","SP","00 01 02 03 04 06 07 08 09 12 13 14 15 16 17 18 19 23 24 25 26 27 29 30 31 32 33 34 35 36 37 38 39 40 41 44 45 46 47 50 51 52 53 54 55 56 57 59 60 61 62 63 65 66 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 87 88 89 90 91 92 93 94 95 96","OSGB"
"NBNORG0000049686","Bufo bufo","SR","89 99","OSGB"
"NBNORG0000049686","Bufo bufo","SS","20 21 22 40 41 42 43 44 49 50 51 53 54 59 60 61 62 63 64 68 70 71 73 74 78 80 82 84 87 88 90 91 93 94 97","OSGB"
"NBNORG0000049686","Bufo bufo","ST","00 01 03 04 07 11 12 13 14 16 17 18 19 20 21 22 23 28 33 34 35 36 37 38 41 45 46 47 48 49 50 55 56 57 59 60 64 65 66 67 68 69 73 74 76 77 79 80 81 84 87 89 95 98 99","OSGB"
"NBNORG0000049686","Bufo bufo","SU","01 02 03 10 13 16 18 19 20 21 24 26 30 31 33 34 35 38 39 40 41 42 46 49 51 53 56 57 58 59 60 61 65 66 67 68 70 71 72 73 75 76 77 78 79 80 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000049686","Bufo bufo","SV","80 81 91","OSGB"
"NBNORG0000049686","Bufo bufo","SW","32 33 42 43 52 53 54 61 62 63 64 65 71 72 73 74 75 83 84 85 86 87 94 95 96 97 98","OSGB"
"NBNORG0000049686","Bufo bufo","SX","05 06 07 08 09 15 16 17 18 19 25 26 27 29 35 36 37 38 39 44 45 46 47 49 54 55 56 57 59 65 66 67 68 69 74 75 76 77 78 84 85 86 87 88 89 95 96 97 98 99","OSGB"
"NBNORG0000049686","Bufo bufo","SY","08 09 18 19 28 29 39 49 59 67 68 69 89 98 99","OSGB"
"NBNORG0000049686","Bufo bufo","SZ","07 08 09 19 29 38 39 47 48 49 57 58 59 68 69 89","OSGB"
"NBNORG0000049686","Bufo bufo","TA","00 01 02 03 04 06 07 08 09 10 11 12 13 14 17 18 20 21 23 24 27 30 31 32","OSGB"
"NBNORG0000049686","Bufo bufo","TF","00 06 07 09 10 11 17 18 19 22 23 26 27 29 30 34 36 37 38 39 41 47 48 49 55 57 58 61 62 63 64 70 71 72 73 74 80 81 83 84 90 91 92 93 94","OSGB"
"NBNORG0000049686","Bufo bufo","TG","00 01 02 03 04 10 11 12 13 20 21 22 23 31 32 33 40 41 42 51","OSGB"
"NBNORG0000049686","Bufo bufo","TL","00 01 02 03 04 05 06 07 08 10 11 12 13 14 15 16 18 19 21 22 23 24 25 26 27 28 29 30 31 32 34 35 36 37 38 39 40 41 42 43 44 45 46 47 49 50 51 53 54 55 57 58 62 64 65 70 72 74 75 76 77 78 79 80 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000049686","Bufo bufo","TM","01 02 03 04 05 06 07 08 09 13 14 15 16 17 18 19 22 23 24 25 26 27 29 33 34 35 36 37 38 45 46 47 49 57 58 59","OSGB"
"NBNORG0000049686","Bufo bufo","TQ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 98","OSGB"
"NBNORG0000049686","Bufo bufo","TR","01 02 03 04 05 06 13 14 15 16 23 24 25 26 34 35 36","OSGB"
"NBNORG0000049686","Bufo bufo","TV","49 59 69","OSGB"
"NBNORG0000051253","Coronella austriaca","SY","78 88 89 98 99","OSGB"
"NBNORG0000051253","Coronella austriaca","SZ","08 09 19 29 39 58","OSGB"
"NBNORG0000051253","Coronella austriaca","SU","00 01 10 11 20 21 30 31 32 72 73 75 76 82 83 84 85 86 93 94 95 96","OSGB"
"NBNORG0000086972","Zootoca vivipara","NC","14 15 23 24 25 26 27 32 33 34 35 36 37 41 42 43 44 45 46 51 52 53 54 55 56 61 62 63 64 65 66 70 71 72 73 74 75 76 80 81 82 83 84 85 86 90 91 92 93 94 95 96","OSGB"
"NBNORG0000086972","Zootoca vivipara","ND","01 02 03 04 05 06 12 13 14 15 16 23 24 25 26 34 35","OSGB"
"NBNORG0000086972","Zootoca vivipara","NG","20 30 50 51 60 61 83 84 85 93 97","OSGB"
"NBNORG0000086972","Zootoca vivipara","NH","21 22 25 30 31 32 33 34 35 36 41 42 43 44 45 46 48 51 52 53 54 55 56 57 59 62 63 64 65 66 67 68 69 70 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 98","OSGB"
"NBNORG0000086972","Zootoca vivipara","NJ","00 01 02 03 04 05 06 10 11 12 13 14 15 16 17 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 60 61 62 64 65 66 70 81 86","OSGB"
"NBNORG0000086972","Zootoca vivipara","NM","34 42 43 46 47 48 49 53 54 55 56 57 62 63 64 65 66 67 68 69 70 71 73 74 75 76 77 78 79 80 81 82 83 84 85 86 90 91 92 93 94 95 96","OSGB"
"NBNORG0000086972","Zootoca vivipara","NN","00 01 02 03 04 05 06 07 10 11 12 13 15 16 17 20 21 22 23 30 31 32 33 34 40 41 42 43 44 45 50 51 52 53 54 60 61 62 63 64 65 67 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000086972","Zootoca vivipara","NO","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 49 52 53 54 55 56 57 58 59 64 65 66 67 68 69 75 76 77 78 79 87 88","OSGB"
"NBNORG0000086972","Zootoca vivipara","NR","15 24 25 26 34 35 36 37 44 45 46 50 51 56 57 60 61 62 63 64 65 67 68 70 71 72 73 74 75 76 77 78 79 82 83 84 85 86 87 88 89 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000086972","Zootoca vivipara","NS","00 02 03 04 05 06 07 08 09 10 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 32 33 36 37 38 39 40 41 45 46 47 48 49 50 51 52 53 54 56 57 58 59 60 61 62 63 64 68 69 70 71 72 73 74 79 80 81 82 83 84 89 90 91 92 93 96 97 99","OSGB"
"NBNORG0000086972","Zootoca vivipara","NT","00 01 02 03 06 09 10 11 12 13 14 15 16 19 20 21 22 23 24 25 26 30 31 32 33 34 35 40 41 42 43 44 45 46 50 51 52 53 54 55 56 60 61 62 63 64 65 66 70 71 73 74 75 80 81 82 83 86 90 91 92 93 94","OSGB"
"NBNORG0000086972","Zootoca vivipara","NU","00 01 02 03 04 10 11 12 13 14 20 21 22 23","OSGB"
"NBNORG0000086972","Zootoca vivipara","NW","95 96 97","OSGB"
"NBNORG0000086972","Zootoca vivipara","NX","03 04 05 06 07 08 09 13 14 15 16 17 18 19 24 25 26 27 28 29 30 33 34 35 36 37 38 39 40 43 44 45 46 47 48 49 54 55 56 57 58 59 64 65 66 67 68 69 74 75 76 77 78 79 84 85 86 87 88 89 90 91 92 93 95 96 97 98 99","OSGB"
"NBNORG0000086972","Zootoca vivipara","NY","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000086972","Zootoca vivipara","NZ","00 01 02 03 04 05 06 07 08 09 10 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 50 51 52 53 60 61 62 70 71 72 80 81 90 91","OSGB"
"NBNORG0000086972","Zootoca vivipara","SC","16 17 26 27 28 36 37 38 39 47 48 49","OSGB"
"NBNORG0000086972","Zootoca vivipara","SD","08 09 16 17 18 19 20 21 26 27 28 29 30 31 32 33 34 35 36 37 38 39 42 45 46 47 48 49 56 57 58 59 64 65 67 68 69 73 74 75 76 77 78 79 82 83 84 85 86 87 88 89 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000086972","Zootoca vivipara","SE","00 01 02 03 04 05 06 07 08 09 10 14 15 16 17 18 19 20 21 22 25 26 27 28 30 31 35 36 40 41 42 48 49 50 51 52 57 58 59 60 63 64 65 66 67 68 69 70 71 73 74 78 79 80 81 83 88 89 90 91 98 99","OSGB"
"NBNORG0000086972","Zootoca vivipara","SH","12 13 22 23 24 27 28 29 32 33 34 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 88 92 93 94 95 96 97 98","OSGB"
"NBNORG0000086972","Zootoca vivipara","SJ","00 01 02 03 04 05 06 07 08 10 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 48 50 51 52 57 58 60 61 62 70 71 73 74 75 80 82 83 84 85 86 90 91 92 93 94 95 96 97 98","OSGB"
"NBNORG0000086972","Zootoca vivipara","SK","00 01 02 03 04 05 06 07 08 09 10 11 12 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 39 41 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 63 64 65 66 67 68 69 77 78 79 85 86 87 89 90 91 92 94 96 97","OSGB"
"NBNORG0000086972","Zootoca vivipara","SM","50 62 70 71 72 73 80 81 82 83 84 90 91 92 93 94","OSGB"
"NBNORG0000086972","Zootoca vivipara","SN","00 01 02 03 04 10 11 12 13 14 15 20 21 22 23 24 25 30 31 32 33 34 36 40 41 42 43 44 50 51 53 55 58 59 61 62 63 64 65 66 67 68 69 72 73 74 76 77 78 79 81 82 84 90 92 94 95 96 97 98","OSGB"
"NBNORG0000086972","Zootoca vivipara","SO","02 04 05 06 08 09 11 12 13 14 15 16 19 21 23 24 25 26 27 28 29 35 36 37 38 39 46 47 48 49 50 51 53 56 57 58 59 60 61 62 66 67 68 69 70 71 73 74 76 77 78 79 80 81 86 87 88 89 90 91 92 93 96 97 98 99","OSGB"
"NBNORG0000086972","Zootoca vivipara","SP","00 01 02 03 06 07 08 09 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 39 42 46 47 50 52 54 55 70 74 75 76 80 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000086972","Zootoca vivipara","SR","89 99","OSGB"
"NBNORG0000086972","Zootoca vivipara","SS","09 10 11 14 19 20 21 22 30 31 32 38 39 40 41 42 43 44 48 49 50 51 52 53 54 58 59 60 61 62 63 64 68 69 70 71 72 73 74 75 77 78 79 80 81 82 83 84 87 88 90 91 92 93 94 96 97","OSGB"
"NBNORG0000086972","Zootoca vivipara","ST","00 01 02 03 04 06 10 11 12 13 14 16 17 18 20 21 22 23 26 28 29 30 32 33 34 35 36 38 40 42 43 44 45 46 47 48 49 54 55 56 57 58 59 64 65 66 67 68 73 74 76 77 78 79 87 89 96 99","OSGB"
"NBNORG0000086972","Zootoca vivipara","SU","00 01 10 11 12 13 20 21 22 30 31 32 33 34 36 38 39 40 41 42 43 44 46 47 49 50 51 52 53 56 57 58 59 60 61 62 63 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000086972","Zootoca vivipara","SV","80 81 90 91","OSGB"
"NBNORG0000086972","Zootoca vivipara","SW","32 33 42 43 44 52 53 54 61 62 63 64 65 71 72 73 74 75 76 81 82 83 84 85 86 87 93 94 95 96 97 98","OSGB"
"NBNORG0000086972","Zootoca vivipara","SX","03 04 05 06 07 08 09 14 15 16 17 18 19 25 26 27 28 29 35 36 37 38 39 44 45 46 47 48 49 54 55 56 57 58 59 63 64 65 66 67 68 69 73 74 75 76 77 78 79 83 84 85 86 87 88 89 94 95 96 97 98 99","OSGB"
