organism_key,taxon,km100,km10,coord_system
NBNORG0000008977,Calopteryx splendens,SP,00 01 02 03 04 05 06 07 08 09 10 11 12 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 94 95 96 97 98 99,OSGB
NBNORG0000008977,Calopteryx splendens,SR,89 99,OSGB
NBNORG0000008977,Calopteryx splendens,SS,20 21 31 40 42 50 51 64 69 78 80 87 90 91 94 97 98,OSGB
NBNORG0000008977,Calopteryx splendens,ST,01 03 04 06 07 09 12 13 17 18 22 24 26 27 28 29 30 31 32 33 34 35 36 38 39 40 41 42 43 44 45 46 47 48 51 52 53 54 55 56 57 58 60 61 63 65 66 67 68 69 71 72 73 74 75 76 77 78 79 80 81 82 84 85 86 87 89 90 92 93 96 97 98 99,OSGB
NBNORG0000008977,Calopteryx splendens,SU,00 01 03 06 08 09 10 11 12 13 15 16 18 19 20 21 22 26 27 28 29 30 31 32 33 34 36 37 38 39 40 41 42 43 44 46 47 48 49 50 51 53 56 57 58 59 60 61 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 82 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008977,Calopteryx splendens,SX,37 38 39 47 84 87 88 89 98 99,OSGB
NBNORG0000008977,Calopteryx splendens,SY,08 09 18 19 29 48 49 58 59 68 69 78 79 88 89 98 99,OSGB
NBNORG0000008977,Calopteryx splendens,SZ,09 19 29 39 47 48 49 57 58 68,OSGB
NBNORG0000008977,Calopteryx splendens,TA,03 04 05 08 20 27 30 41,OSGB
NBNORG0000008977,Calopteryx splendens,TF,00 01 02 04 06 07 09 10 11 12 15 16 17 20 21 22 25 26 27 28 30 33 39 44 46 50 55 60 61 62 63 64 70 71 73 74 80 81 82 83 84 90 91 92 93 94,OSGB
NBNORG0000008977,Calopteryx splendens,TG,00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50,OSGB
NBNORG0000008977,Calopteryx splendens,TL,00 01 02 03 04 05 07 08 09 10 11 12 13 14 15 16 17 19 20 21 22 23 24 25 26 27 28 29 30 31 32 34 35 36 37 39 41 42 44 45 46 47 48 51 54 55 56 57 58 59 60 62 64 65 66 67 68 69 70 71 72 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008977,Calopteryx splendens,TM,02 03 04 05 06 07 08 09 13 14 15 16 17 18 19 24 25 26 27 28 29 33 34 35 36 37 38 39 45 46 47 48 49 59,OSGB
NBNORG0000008977,Calopteryx splendens,TQ,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 29 31 32 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 49 50 51 53 54 55 56 57 58 59 60 61 62 63 64 65 66 68 70 71 72 73 74 75 76 78 79 81 82 83 84 85 88 89 91 92 93 94 97,OSGB
NBNORG0000008977,Calopteryx splendens,TR,03 04 05 15 16 25 26 35 36,OSGB
NBNORG0000008980,Gomphus vulgatissimus,SJ,20 21 22 31 34 35 41 44 45 46 50 51 60,OSGB
NBNORG0000008980,Gomphus vulgatissimus,SN,52,OSGB
NBNORG0000008980,Gomphus vulgatissimus,SO,24 34 43 44 50 51 52 53 54 61 66 75 76 77 78 79 81 82 83 84 85 86 87 93 94 95,OSGB
NBNORG0000008980,Gomphus vulgatissimus,SP,04 05 15 26 30 40 50,OSGB
NBNORG0000008980,Gomphus vulgatissimus,SU,29 49 57 58 59 66 67 68 69 77 78 88 90 97 98,OSGB
NBNORG0000008980,Gomphus vulgatissimus,SY,09,OSGB
NBNORG0000008980,Gomphus vulgatissimus,TQ,01 02 06,OSGB
NBNORG0000008981,Cordulegaster boltonii,HY,20,OSGB
NBNORG0000008981,Cordulegaster boltonii,NB,43,OSGB
NBNORG0000008981,Cordulegaster boltonii,NC,01 02 10 11 12 13 14 21 22 23 25 31 32 33 34 40 41 44 51 54 55 60 64 65 66 70 71 73 74 76 81,OSGB
NBNORG0000008981,Cordulegaster boltonii,ND,02 06 29,OSGB
NBNORG0000008981,Cordulegaster boltonii,NG,23 24 30 32 34 36 41 42 43 44 45 46 50 51 52 53 54 60 61 62 65 70 71 72 73 74 75 78 80 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008981,Cordulegaster boltonii,NH,00 01 02 03 05 06 08 10 11 12 14 15 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 39 40 41 42 43 44 45 46 47 48 51 52 53 54 55 56 57 59 60 62 63 64 65 67 68 69 70 73 74 77 79 80 81 82 89 90 91 92 93 96 98,OSGB
NBNORG0000008981,Cordulegaster boltonii,NJ,01 02 03 06 11 12 15 26 36 40 50,OSGB
NBNORG0000008981,Cordulegaster boltonii,NM,31 34 35 39 42 43 44 45 46 47 48 49 52 53 54 55 56 57 62 63 64 65 66 67 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008981,Cordulegaster boltonii,NN,00 01 02 03 04 05 06 07 08 09 10 12 14 15 16 17 18 19 20 21 22 23 24 25 27 28 30 31 32 34 37 38 39 40 42 43 45 48 49 50 51 52 53 54 55 57 59 60 61 62 63 64 67 68 69 72 74 75 76 77 79 85 86 87 89 95 96,OSGB
NBNORG0000008981,Cordulegaster boltonii,NO,04 05 06 09 17 19 27 28 29 38 39 42 47 49 59 69 79,OSGB
NBNORG0000008981,Cordulegaster boltonii,NR,24 26 34 35 36 37 39 44 45 46 47 49 56 57 61 62 64 68 70 71 72 73 74 75 76 77 78 79 83 84 85 86 87 88 89 92 93 94 95 97 99,OSGB
NBNORG0000008981,Cordulegaster boltonii,NS,02 03 04 05 07 08 16 18 19 20 26 27 28 29 31 36 38 39 40 47 48 49 57 59 69 70 87 89,OSGB
NBNORG0000008981,Cordulegaster boltonii,NT,00 01 10 11 26 80 90 93,OSGB
NBNORG0000008981,Cordulegaster boltonii,NU,00 01 02 12,OSGB
NBNORG0000008981,Cordulegaster boltonii,NX,07 15 17 19 25 26 28 29 35 36 37 38 39 45 46 47 48 49 55 56 57 58 59 65 66 67 68 69 74 75 77 78 79 84 85 86 87 89 95 96 97 98,OSGB
NBNORG0000008981,Cordulegaster boltonii,NY,00 01 03 06 08 09 10 11 12 13 18 19 20 21 22 23 24 26 28 30 31 32 33 36 40 41 42 45 48 50 51 55 60 65 67 69 70 76 77 78 89 92 94 95 99,OSGB
NBNORG0000008981,Cordulegaster boltonii,NZ,02 03 04 05 13 14 60 61 70 71 80 90,OSGB
NBNORG0000008981,Cordulegaster boltonii,SD,18 19 28 29 37 38 39 48 49 54 55 56 58 59 64 65 66 67 68 69 74 75 79 86,OSGB
NBNORG0000008981,Cordulegaster boltonii,SE,14 15 19 34 49 78 79 88 89 99,OSGB
NBNORG0000008981,Cordulegaster boltonii,SH,22 23 24 32 33 34 38 43 44 45 46 47 48 53 54 55 56 57 58 60 61 62 63 64 65 66 67 70 71 72 73 74 75 76 77 81 82 83 84 85 86 91 92 94 95 96,OSGB
NBNORG0000008981,Cordulegaster boltonii,SJ,01 05 14 15 16 24 25 34 35 45,OSGB
NBNORG0000008981,Cordulegaster boltonii,SK,07 18 19 27 28 29,OSGB
NBNORG0000008981,Cordulegaster boltonii,SM,70 72 80 81 82 83 84 90 91 92 93,OSGB
NBNORG0000008981,Cordulegaster boltonii,SN,00 01 02 03 10 11 12 13 14 20 21 22 23 24 31 32 33 34 35 40 42 43 44 45 46 50 51 52 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 84 85 86 87 88 89 90 91 92 95 96 97 98,OSGB
NBNORG0000008981,Cordulegaster boltonii,SO,00 01 02 03 04 05 06 07 10 11 12 13 14 15 16 17 20 21 22 23 24 25 39 49 50 51 57 60 61 62 67 71 72 77 78,OSGB
NBNORG0000008981,Cordulegaster boltonii,SP,55,OSGB
NBNORG0000008981,Cordulegaster boltonii,SR,89 99,OSGB
NBNORG0000008981,Cordulegaster boltonii,SS,09 20 21 22 30 31 40 41 42 43 48 49 50 51 52 53 54 58 59 60 61 62 63 64 69 71 72 73 74 78 79 80 81 82 83 84 88 89 91 92 93 94 97 98 99,OSGB
NBNORG0000008981,Cordulegaster boltonii,ST,00 01 03 04 06 07 08 09 10 11 12 13 14 18 19 20 21 22 23 24 28 29 30 31 40 41 44 45 47 50 59 60 63 70 74 76 78 80 81 84 90,OSGB
NBNORG0000008981,Cordulegaster boltonii,SU,00 01 10 11 12 20 21 22 30 31 32 33 34 40 41 42 43 44 46 50 51 52 53 56 58 60 61 66 72 73 75 76 77 82 83 84 85 86 87 91 93 94 95 96 97,OSGB
NBNORG0000008981,Cordulegaster boltonii,SW,32 33 42 43 52 53 54 61 62 63 64 71 72 73 74 75 83 84 85 87 95 96 97,OSGB
NBNORG0000008981,Cordulegaster boltonii,SX,04 05 06 07 08 15 16 17 18 25 27 29 35 36 37 38 39 44 45 46 47 48 49 54 55 56 57 58 59 63 64 65 66 67 68 69 73 74 75 76 77 78 79 83 84 85 86 87 88 89 95 97 98 99,OSGB
NBNORG0000008981,Cordulegaster boltonii,SY,08 09 19 29 39 49 58 59 69 78 79 88 89 97 98 99,OSGB
NBNORG0000008981,Cordulegaster boltonii,SZ,08 09 19 29 38 39 47 48 49 57 58 59 68,OSGB
NBNORG0000008981,Cordulegaster boltonii,TQ,01 02 07 11 13 14 22 23 32 33 41 42 43 52 53 54 55 61 62 63 64 71 72 73 74 75 81 82 83,OSGB
NBNORG0000008982,Brachytron pratense,NM,80 81 82 83 93,OSGB
NBNORG0000008982,Brachytron pratense,NR,78 79 89,OSGB
NBNORG0000008982,Brachytron pratense,NX,35 55 65 75 85 86,OSGB
NBNORG0000008982,Brachytron pratense,SE,36 50 51 70 71 72 74 80 82 83 90 92 93 98,OSGB
NBNORG0000008982,Brachytron pratense,SH,27 37 47 48 53 57 58 63,OSGB
NBNORG0000008982,Brachytron pratense,SJ,20 28 34 35 43 45 46 54 57 66 67 77,OSGB
NBNORG0000008982,Brachytron pratense,SK,20 32 43 44 47 50 51 53 60 61 63 64 68 71 72 73 78 79 80 83 86 90 96 97,OSGB
NBNORG0000008982,Brachytron pratense,SM,70 72 80 83 90 92 93,OSGB
NBNORG0000008982,Brachytron pratense,SN,00 10 30 40 58 62 68 69,OSGB
NBNORG0000008982,Brachytron pratense,SO,12 70 71 77 80 81 82,OSGB
NBNORG0000008982,Brachytron pratense,SP,37 40 41 45 46 50 51 55 61 63 64 66 68 73 74 75 76 77 83 84 85 86 87 89 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008982,Brachytron pratense,SR,89 99,OSGB
NBNORG0000008982,Brachytron pratense,SS,09 19 43 58 59 78 79 88 98,OSGB
NBNORG0000008982,Brachytron pratense,ST,01 06 16 22 25 28 32 33 34 35 38 42 43 44 45 46 47 48 53 58,OSGB
NBNORG0000008982,Brachytron pratense,SU,08 09 10 11 20 29 30 31 32 40 41 49 50 51 56 59 60 66 67 68 70 73 75 76 77 80 85 86 87 90 91 94 95 96 97 98,OSGB
NBNORG0000008982,Brachytron pratense,SX,84 87 97 98 99,OSGB
NBNORG0000008982,Brachytron pratense,SY,08 09 68 88 89 98 99,OSGB
NBNORG0000008982,Brachytron pratense,SZ,08 09 19 38 39 49 58 59 68 89,OSGB
NBNORG0000008982,Brachytron pratense,TA,02 03 04 05 12 14 27 41,OSGB
NBNORG0000008982,Brachytron pratense,TF,00 10 11 12 13 16 17 20 24 26 30 33 40 49 55 57 61 62 63 70 71 74 82 83 84 91 92 93 94,OSGB
NBNORG0000008982,Brachytron pratense,TG,01 02 03 04 10 11 12 13 14 20 21 22 23 30 31 32 33 40 41 42 50,OSGB
NBNORG0000008982,Brachytron pratense,TL,02 03 04 05 07 08 09 10 13 14 15 16 17 18 19 24 25 26 27 28 29 30 31 35 36 37 38 40 41 44 45 46 47 48 55 56 57 59 68 69 70 77 78 79 80 83 84 86 87 88 89 91 93 94 99,OSGB
NBNORG0000008982,Brachytron pratense,TM,01 03 05 07 08 13 14 15 17 22 23 24 25 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 57 58 59,OSGB
NBNORG0000008982,Brachytron pratense,TQ,00 01 02 05 06 07 08 09 10 11 12 13 16 18 19 21 22 23 27 31 33 39 40 41 42 43 49 50 51 52 53 54 55 57 58 59 60 61 63 64 66 67 70 71 72 73 74 76 77 78 79 81 82 83 84 85 86 87 89 91 92 93 94 96 97,OSGB
NBNORG0000008982,Brachytron pratense,TR,01 02 03 04 05 06 15 16 25 26 34 35 36,OSGB
NBNORG0000008982,Brachytron pratense,TV,59,OSGB
NBNORG0000008983,Aeshna caerulea,NC,13 23 52 53,OSGB
NBNORG0000008983,Aeshna caerulea,NG,42 87 88 94 95 96 97 98,OSGB
NBNORG0000008983,Aeshna caerulea,NH,05 06 10 11 12 17 18 21 22 31 32 33 43 44 63,OSGB
NBNORG0000008983,Aeshna caerulea,NN,08 09 18 19 24 25 34 36 45 54,OSGB
NBNORG0000008983,Aeshna caerulea,NO,27,OSGB
NBNORG0000008983,Aeshna caerulea,NX,48,OSGB
NBNORG0000008984,Aeshna juncea,HY,10 20 22 30 31 32 40 41,OSGB
NBNORG0000008984,Aeshna juncea,NB,02 03 20 31 32 33 34 42 43 44 54 56 90 91,OSGB
NBNORG0000008984,Aeshna juncea,NC,00 01 02 10 11 12 13 14 20 21 22 23 24 25 27 31 33 34 35 40 41 44 45 50 52 53 54 64 65 66 70 74 75 80 83 84 85 86 94 95 96,OSGB
NBNORG0000008984,Aeshna juncea,ND,02 03 04 05 06 12 13 14 15 17 23 24 25 26 27 29 36 37 49,OSGB
NBNORG0000008984,Aeshna juncea,NF,60 72 73 83 85 86 87 96 97,OSGB
NBNORG0000008984,Aeshna juncea,NG,14 24 25 30 33 35 40 42 43 44 45 46 47 52 53 54 55 60 61 62 63 70 71 72 73 74 75 76 77 78 79 80 82 83 84 85 86 87 88 89 90 93 94 95 96 97 98 99,OSGB
NBNORG0000008984,Aeshna juncea,NH,00 02 03 05 06 08 10 11 12 13 14 15 17 18 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 87 89 90 91 92 93 94 95 96 98,OSGB
NBNORG0000008984,Aeshna juncea,NJ,00 01 02 03 04 05 06 10 11 12 14 20 21 22 23 25 26 30 31 32 33 35 36 40 50 51 55 56 62 70 71 80 81 83 90 91,OSGB
NBNORG0000008984,Aeshna juncea,NK,02 03 04,OSGB
NBNORG0000008984,Aeshna juncea,NL,94,OSGB
NBNORG0000008984,Aeshna juncea,NM,25 31 34 35 39 43 44 45 46 48 49 52 53 54 55 56 62 63 64 65 66 67 71 73 75 76 77 78 79 80 81 82 83 84 85 86 90 91 92 93 94 96 97 98,OSGB
NBNORG0000008984,Aeshna juncea,NN,00 02 03 04 06 07 08 09 14 16 17 18 19 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 39 40 41 42 43 45 48 49 50 51 53 54 55 58 59 63 64 68 69 70 72 74 75 76 78 79 83 84 85 86 87 88 89 94 95 96 97 98 99,OSGB
NBNORG0000008984,Aeshna juncea,NO,00 04 05 06 08 09 10 11 12 13 16 18 19 20 21 23 25 26 27 28 29 35 36 38 39 41 42 49 51 52 53 54 59 61 63 68 69 78 79 89 99,OSGB
NBNORG0000008984,Aeshna juncea,NR,24 25 26 27 34 35 36 37 39 44 45 49 61 62 67 72 73 74 75 76 77 78 79 83 84 85 87 88 89 93 94 99,OSGB
NBNORG0000008984,Aeshna juncea,NS,02 03 04 05 08 15 18 24 25 26 27 33 34 35 36 37 38 39 45 46 47 48 49 53 55 56 57 60 62 63 64 65 66 67 68 69 70 75 76 77 78 79 81 85 86 87 88 89 94 95 96 97 98 99,OSGB
NBNORG0000008984,Aeshna juncea,NT,00 01 02 03 04 05 06 07 09 10 11 14 15 16 17 18 19 20 21 23 24 25 26 27 30 31 33 37 40 41 42 45 46 47 48 50 51 52 53 54 56 57 60 62 70 72 73 86 90 93 96,OSGB
NBNORG0000008984,Aeshna juncea,NU,00 03 10 11 12 13 22,OSGB
NBNORG0000008984,Aeshna juncea,NW,96,OSGB
NBNORG0000008984,Aeshna juncea,NX,05 07 15 16 17 25 26 27 28 34 35 36 37 39 44 45 46 47 48 49 55 56 57 58 59 64 65 66 67 68 74 75 76 77 78 79 84 85 86 87 89 95 96 97 99,OSGB
NBNORG0000008984,Aeshna juncea,NY,01 02 03 06 07 08 09 10 11 15 16 17 18 20 21 22 24 25 26 27 30 31 32 33 35 36 37 38 39 40 41 44 45 46 47 48 51 54 55 58 59 60 62 64 65 66 67 68 69 70 74 77 78 79 81 83 86 89 90 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008984,Aeshna juncea,NZ,00 02 03 04 05 06 07 08 09 11 13 14 15 16 17 18 20 21 23 24 25 26 27 28 29 31 32 33 34 35 36 37 41 42 50 51 52 60 61 70 71 80 90,OSGB
NBNORG0000008984,Aeshna juncea,SC,27 39 48,OSGB
NBNORG0000008984,Aeshna juncea,SD,17 18 19 20 21 26 28 29 31 32 33 34 38 39 41 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 68 69 70 71 72 73 74 75 76 77 79 81 82 83 86 88 90 91 92 93 96 97 99,OSGB
NBNORG0000008984,Aeshna juncea,SE,00 01 02 03 06 07 10 11 12 14 15 16 17 19 20 21 23 24 25 27 28 30 31 32 34 35 36 37 40 42 45 48 50 54 57 58 60 61 62 63 65 66 69 70 71 72 74 79 82 83 88 89 90 91 94 96 99,OSGB
NBNORG0000008984,Aeshna juncea,SH,12 22 33 39 44 46 47 48 49 53 54 55 56 57 58 61 62 63 64 65 66 70 71 72 73 74 75 76 77 80 83 84 85 87 93,OSGB
NBNORG0000008984,Aeshna juncea,SJ,01 02 05 06 07 18 20 23 24 25 26 27 37 39 43 45 46 47 53 56 57 58 59 60 66 67 69 74 77 78 79 81 82 84 85 87 88 89 90 91 92 93 96 97 98 99,OSGB
NBNORG0000008984,Aeshna juncea,SK,00 01 02 04 06 07 08 09 11 14 16 17 18 19 20 21 22 23 25 26 27 28 29 31 32 34 35 36 37 38 39 43 44 45 46 47 48 49 53 55 56 57 58 63 65 66 75 78 89,OSGB
NBNORG0000008984,Aeshna juncea,SM,72 83 92,OSGB
NBNORG0000008984,Aeshna juncea,SN,00 01 02 03 10 11 12 13 20 24 31 35 43 45 51 53 54 55 56 57 61 62 64 65 66 67 68 69 70 71 72 74 75 76 77 78 79 80 81 82 83 85 86 87 88 89 90 91 92 95 96 97 98,OSGB
NBNORG0000008984,Aeshna juncea,SO,00 01 02 03 04 05 06 07 08 09 10 11 13 14 15 16 17 19 20 21 24 25 27 28 36 39 47 49 50 51 57 58 60 61 62 66 67 68 76 77 78 87 88 89 98 99,OSGB
NBNORG0000008984,Aeshna juncea,SP,09 29 40 91,OSGB
NBNORG0000008984,Aeshna juncea,SS,21 50 51 58 59 60 69 74 78 79 81 84 88 89 93 98 99,OSGB
NBNORG0000008984,Aeshna juncea,ST,03 08 09 16 17 18 19 27 28 29 38 43 44 55 58 59,OSGB
NBNORG0000008984,Aeshna juncea,SU,00 09 10 11 20 21 30 31 32 40 46 49 50 51 56 66 67 70 73 75 76 85 86 88 94 95 96 97 98,OSGB
NBNORG0000008984,Aeshna juncea,SW,32 53 54 61 62 63 64 71 73 74 75 83 85 96,OSGB
NBNORG0000008984,Aeshna juncea,SX,05 06 17 18 19 27 37 55 56 57 58 59 65 66 67 68 69 76 77 78 87,OSGB
NBNORG0000008984,Aeshna juncea,SY,08 09 29 78 89 98 99,OSGB
NBNORG0000008984,Aeshna juncea,SZ,07 09 19 29 38 39 58,OSGB
NBNORG0000008984,Aeshna juncea,TA,03 27,OSGB
NBNORG0000008984,Aeshna juncea,TG,03 13 30 31 32 41 42,OSGB
NBNORG0000008984,Aeshna juncea,TL,08,OSGB
NBNORG0000008984,Aeshna juncea,TQ,07,OSGB
NBNORG0000008985,Aeshna grandis,NZ,13 20 21 22 31 32 33 34 41 42 52 80,OSGB
NBNORG0000008985,Aeshna grandis,SD,16 17 21 26 27 28 29 30 31 32 33 34 37 38 39 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 58 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 94,OSGB
NBNORG0000008985,Aeshna grandis,SE,00 01 02 03 04 10 11 12 13 14 15 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 45 48 50 51 53 54 55 57 58 60 61 62 63 64 65 66 67 70 71 72 73 74 76 77 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 98,OSGB
NBNORG0000008985,Aeshna grandis,SJ,00 01 10 11 12 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008985,Aeshna grandis,SK,00 01 02 03 04 05 08 09 10 11 12 13 14 15 17 20 21 22 23 24 25 26 27 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 78 79 80 81 83 84 85 86 88 89 90 91 93 94 96 97,OSGB
NBNORG0000008985,Aeshna grandis,SN,79 89 95 96 97 98,OSGB
NBNORG0000008985,Aeshna grandis,SO,02 03 05 06 08 09 11 12 14 15 16 17 19 24 25 27 28 34 35 36 38 39 44 46 47 48 49 54 55 56 58 59 60 61 65 66 67 68 69 70 71 72 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008985,Aeshna grandis,SP,00 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008985,Aeshna grandis,ST,22 24 31 32 33 34 36 41 42 43 44 45 46 47 52 54 55 56 57 58 63 64 65 66 67 68 70 71 72 73 74 75 76 77 78 79 80 81 84 85 86 90 95 96 97 98,OSGB
NBNORG0000008985,Aeshna grandis,SU,00 03 06 08 09 10 11 12 16 17 18 19 20 21 22 26 28 29 31 32 36 37 38 39 40 41 46 47 48 49 51 56 57 58 59 65 66 67 68 69 72 73 74 75 76 77 78 79 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008985,Aeshna grandis,SY,88 89 98 99,OSGB
NBNORG0000008985,Aeshna grandis,SZ,09 19 29 38 39 48,OSGB
NBNORG0000008985,Aeshna grandis,TA,00 02 03 04 05 08 10 12 13 14 15 26 27,OSGB
NBNORG0000008985,Aeshna grandis,TF,00 01 02 03 07 10 11 12 13 14 15 16 17 20 21 22 24 25 26 30 33 34 36 38 40 50 52 55 57 60 61 62 63 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94,OSGB
NBNORG0000008985,Aeshna grandis,TG,00 01 02 03 04 10 11 12 13 14 20 21 22 23 30 31 32 33 40 41 42 50 51,OSGB
NBNORG0000008985,Aeshna grandis,TL,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 55 56 57 58 59 62 64 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008985,Aeshna grandis,TM,01 02 03 04 05 06 07 08 09 13 14 15 16 17 18 19 23 24 25 26 27 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 57 58 59,OSGB
NBNORG0000008985,Aeshna grandis,TQ,00 01 02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 70 71 72 73 74 75 76 77 78 79 81 82 83 84 85 86 88 91 92 93 94 95 96 99,OSGB
NBNORG0000008985,Aeshna grandis,TR,01 02 03 04 05 06 13 14 15 16 26 34 35 36,OSGB
NBNORG0000008985,Aeshna grandis,TV,59,OSGB
NBNORG0000008986,Aeshna cyanea,NC,40 80,OSGB
NBNORG0000008986,Aeshna cyanea,NH,22 33 35 36 42 44 45 46 52 53 54 55 57 64 65 66 68 69 74 75 76 77 78 80 85 87 89 95 96 98,OSGB
NBNORG0000008986,Aeshna cyanea,NJ,02 05 06 15 25 26 36 45 56,OSGB
NBNORG0000008986,Aeshna cyanea,NM,70 71 72 73 79 81 82 83 93,OSGB
NBNORG0000008986,Aeshna cyanea,NN,00 15 17 18,OSGB
NBNORG0000008986,Aeshna cyanea,NR,72 76 77 78 79 83 84 85 86 88 89 96,OSGB
NBNORG0000008986,Aeshna cyanea,NS,08 16 28 79 88 98,OSGB
NBNORG0000008986,Aeshna cyanea,NT,51 53 62 67 73 77 86 95 96,OSGB
NBNORG0000008986,Aeshna cyanea,NU,00 02 03 04 10 11 12 13 20 21 22,OSGB
NBNORG0000008986,Aeshna cyanea,NX,91 97,OSGB
NBNORG0000008986,Aeshna cyanea,NY,00 01 03 08 10 12 13 16 17 18 20 21 22 24 25 26 30 31 33 35 36 37 40 44 45 46 52 53 54 55 56 61 62 63 65 66 69 70 82 95 96 97,OSGB
NBNORG0000008986,Aeshna cyanea,NZ,02 03 04 05 06 07 09 11 13 14 15 16 17 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 41 42 43 44 50 51 52 61 70 71 80 90 91,OSGB
NBNORG0000008986,Aeshna cyanea,SD,17 18 19 20 21 27 28 29 30 31 32 33 34 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 56 57 58 59 60 61 62 64 67 70 71 72 73 74 75 80 81 82 83 84 86 94,OSGB
NBNORG0000008986,Aeshna cyanea,SE,04 05 06 11 12 13 14 15 19 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 42 43 44 45 48 49 50 52 53 54 55 57 58 60 61 62 63 65 66 67 68 69 70 71 72 73 74 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 98 99,OSGB
NBNORG0000008986,Aeshna cyanea,SH,13 45 47 48 53 56 57 58 63 64 66 67 68 70 71 75 76 77 78 80 85 87 88 91 93 94 95,OSGB
