organism_key,taxon,km100,km10,coord_system
NBNORG0000060565,Nepa cinerea,NG,20 24 30 31 32 33 40 41 42 43 44 50 51 52 53 54 60 61 62 65 70 71 72 81 82,OSGB
NBNORG0000060565,Nepa cinerea,NH,21 30 31 32 33 41 42 43 44 45 52 53 54 55 56 62 63 64 65 66 67 70 73 74 75 76 77 78 80 81 82 84 85 86 87 88 89 90 91 92 93 94 96 98,OSGB
NBNORG0000060565,Nepa cinerea,ND,01 02 03 04 05 06 07 12 13 14 15 16 17 23 24 25 26 27 33 34 35 36 37 39 48 49,OSGB
NBNORG0000060565,Nepa cinerea,SK,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,SE,00 01 02 03 04 05 06 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,SH,12 13 22 23 24 27 28 29 32 33 34 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 98,OSGB
NBNORG0000060565,Nepa cinerea,SR,89 99,OSGB
NBNORG0000060565,Nepa cinerea,TL,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,SM,50 62 70 71 72 73 80 81 82 83 84 90 91 92 93 94,OSGB
NBNORG0000060565,Nepa cinerea,SN,00 01 02 03 04 10 11 12 13 14 15 20 21 22 23 24 25 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,SV,80 81 90 91,OSGB
NBNORG0000060565,Nepa cinerea,NN,00 01 02 03 04 05 06 10 11 12 20 22 30 31 40 41 50 51 52 53 60 62 63 64 69 70 71 72 73 74 75 79 80 82 83 86 87 89 91 94 95 96 97 98,OSGB
NBNORG0000060565,Nepa cinerea,TM,00 01 02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 57 58 59,OSGB
NBNORG0000060565,Nepa cinerea,SS,09 10 11 14 19 20 21 22 31 32 38 39 41 43 44 48 49 58 59 68 69 70 74 77 78 79 80 82 83 84 87 88 89 90 91 92 93 94 96 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,SX,03 04 05 06 07 08 09 14 15 16 17 18 19 25 26 27 28 29 35 36 37 38 44 45 46 47 48 54 55 56 57 58 59 63 64 65 66 67 68 69 73 74 75 76 77 78 79 83 84 85 86 87 88 89 94 95 96 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,SY,07 08 09 18 19 28 29 39 48 49 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,NO,00 01 02 03 04 06 07 08 09 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25 27 28 30 31 32 33 34 35 37 38 40 41 42 43 48 50 51 52 53 54 60 61,OSGB
NBNORG0000060565,Nepa cinerea,SW,32 33 42 43 44 52 53 54 61 62 63 64 65 71 72 73 74 75 76 81 82 83 84 85 86 87 93 94 95 96 97 98,OSGB
NBNORG0000060565,Nepa cinerea,SZ,07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89 99,OSGB
NBNORG0000060565,Nepa cinerea,NT,00 03 06 07 08 09 16 17 18 19 23 24 25 26 27 28 29 31 33 35 36 37 39 40 41 42 43 46 47 48 49 50 51 52 53 54 56 57 58 59 61 62 63 64 67 68 69 70 72 73 74 75 76 77 80 82 83 84 85 86 87 90 91 92 93 94 95 96,OSGB
NBNORG0000060565,Nepa cinerea,NU,00 01 02 03 04 05 10 11 12 13 14 20 21 22 23,OSGB
NBNORG0000060565,Nepa cinerea,TA,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 20 21 22 23 24 26 27 30 31 32 33 40 41,OSGB
NBNORG0000060565,Nepa cinerea,TF,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 55 56 57 58 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94,OSGB
NBNORG0000060565,Nepa cinerea,TG,00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51,OSGB
NBNORG0000060565,Nepa cinerea,TV,49 59 69,OSGB
NBNORG0000060565,Nepa cinerea,SC,16 17 26 27 28 36 37 38 39 47 48 49,OSGB
NBNORG0000060565,Nepa cinerea,TQ,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,TR,01 02 03 04 05 06 07 09 12 13 14 15 16 23 24 25 26 27 33 34 35 36 37 46 47,OSGB
NBNORG0000060565,Nepa cinerea,NR,16 24 25 26 27 34 35 36 37 38 39 44 45 46 47 48 49 50 51 56 57 58 59 60 61 62 63 64 65 67 68 69 70 71 72 73 74 75 76 77 78 79 82 83 84 85 86 87 88 89 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,SO,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,SD,08 09 16 17 18 19 20 21 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,NM,04 05 15 16 19 21 22 24 25 26 29 31 32 33 34 35 38 39 41 42 43 46 47 48 49 52 54 55 56 57 59 60 62 66 67 68 69 70 71 73 74 76 77 78 79 80 81 82 83 84 86 90 91 92 93 94 95,OSGB
NBNORG0000060565,Nepa cinerea,NW,95 97,OSGB
NBNORG0000060565,Nepa cinerea,ST,00 01 02 03 04 06 07 08 09 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,SP,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,NS,02 03 04 05 06 07 08 09 10 14 15 16 17 18 19 20 21 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 53 54 55 56 57 58 59 61 62 64 65 66 67 68 69 71 74 75 76 77 78 79 80 83 84 85 86 87 88 89 93 94 96 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,NY,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 60 61 62 63 64 65 66 67 69 70 71 74 75 76 77 78 85 86 87 88 89 95 96 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,NZ,00 01 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 50 51 52 53 60 61 62 70 71 72 80 81 90 91,OSGB
NBNORG0000060565,Nepa cinerea,SU,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,NX,04 05 06 08 13 14 15 18 19 24 25 29 30 33 34 40 43 44 45 46 54 55 56 57 58 64 65 66 67 68 74 75 76 77 78 79 84 85 86 87 88 89 90 91 92 93 95 96 97 98 99,OSGB
NBNORG0000060565,Nepa cinerea,SJ,00 01 04 05 06 07 08 10 11 12 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060566,Paracorixa concinna,HX,62,OSGB
NBNORG0000060566,Paracorixa concinna,HY,21 22 33 34 42 44 45 50 51 52 53 55 60 61 62 63 64 73 74,OSGB
NBNORG0000060566,Paracorixa concinna,NT,03 04 05 06 07 08 09 13 14 15 16 17 18 19 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 39 41 42 43 44 45 46 47 48 49 51 52 53 54 55 56 57 58 59 61 62 63 64 65 66 67 68 69 72 73 74 75 76 77 82 83 84 85 86 87 92 93 94 95 96,OSGB
NBNORG0000060566,Paracorixa concinna,NU,01 03 04 05 10 11 13 14 20 21 22 23,OSGB
NBNORG0000060566,Paracorixa concinna,NW,95 96 97,OSGB
NBNORG0000060566,Paracorixa concinna,NX,03 04 05 06 07 08 09 13 14 15 18 19 24 25 29 30 33 34 40 43 44 45 54 55 64 65 74 75 76 77 84 85 86 87 88 89 90 91 92 93 95 96 97 98,OSGB
NBNORG0000060566,Paracorixa concinna,NY,00 01 02 03 04 05 06 07 08 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 50 51 52 53 54 55 56 57 60 61 62 63 65 66 70 71 72 73 74 80 81 82 83 84 86 90 91 92 93 94 96 97,OSGB
NBNORG0000060566,Paracorixa concinna,NZ,00 01 02 03 04 05 06 07 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 50 51 52 53 60 61 62 70 71 72 80 81 90 91,OSGB
NBNORG0000060566,Paracorixa concinna,SC,16 17 26 27 28 36 37 38 39 47 48 49,OSGB
NBNORG0000060566,Paracorixa concinna,SD,08 09 16 17 18 19 20 21 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 62 63 64 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 95 96 97 98 99,OSGB
NBNORG0000060566,Paracorixa concinna,SE,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060566,Paracorixa concinna,SH,12 13 22 23 24 27 28 32 33 36 37 38 39 43 44 45 46 47 48 49 52 53 54 56 57 58 67 68 77 78 87 88 97 98,OSGB
NBNORG0000060566,Paracorixa concinna,SJ,07 08 16 17 18 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060566,Paracorixa concinna,SK,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060566,Paracorixa concinna,SM,50 70 72 73 80 82 90 91 93,OSGB
NBNORG0000060566,Paracorixa concinna,NC,37,OSGB
NBNORG0000060566,Paracorixa concinna,SO,51 54 60 61 70 71 72 73 74 75 76 77 80 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060566,Paracorixa concinna,SP,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060566,Paracorixa concinna,NJ,02 03 04 05 06 12 13 14 15 16 17 21 22 23 24 25 26 27 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 60 61 62 63 64 65 66 70 71 72 73 74 75 76 80 81 82 83 84 85 86 90 91 92 93 94 95 96,OSGB
NBNORG0000060566,Paracorixa concinna,SS,09 19 38 39 43 48 49 58 59 68 69 77 78 79 87 88 96,OSGB
NBNORG0000060566,Paracorixa concinna,ST,04 06 16 17 22 23 24 25 26 27 28 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060566,Paracorixa concinna,NO,00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 25 30 31 32 33 34 35 36 40 41 42 43 44 45 46 47 49 50 51 52 53 54 55 56 57 58 59 60 61 63 64 65 66 67 68 69 74 75 76 77 78 79 86 87 88 89 99,OSGB
NBNORG0000060566,Paracorixa concinna,SV,80 81 90 91,OSGB
NBNORG0000060566,Paracorixa concinna,SW,52,OSGB
NBNORG0000060566,Paracorixa concinna,SX,96,OSGB
NBNORG0000060566,Paracorixa concinna,SY,07 18 28 39 48 49 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99,OSGB
NBNORG0000060566,Paracorixa concinna,SZ,07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89 99,OSGB
NBNORG0000060566,Paracorixa concinna,TA,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 20 21 22 23 24 26 27 30 31 32 33 40 41 42,OSGB
NBNORG0000060566,Paracorixa concinna,TF,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 55 56 57 58 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94,OSGB
NBNORG0000060566,Paracorixa concinna,TG,00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51,OSGB
NBNORG0000060566,Paracorixa concinna,TL,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060566,Paracorixa concinna,TM,00 01 02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 57 58 59,OSGB
NBNORG0000060566,Paracorixa concinna,TQ,00 01 02 04 05 06 07 08 09 10 11 12 14 15 16 17 18 19 20 21 22 23 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 46 47 48 49 50 51 52 53 56 57 58 59 60 61 62 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 95 96 97 98 99,OSGB
NBNORG0000060566,Paracorixa concinna,TR,01 02 03 06 07 09 12 13 14 16 23 24 25 26 27 33 34 35 36 37 46 47,OSGB
NBNORG0000060566,Paracorixa concinna,TV,49 59 69,OSGB
NBNORG0000060566,Paracorixa concinna,ND,07 17 26 28 33 37 38 39 47 48,OSGB
NBNORG0000060566,Paracorixa concinna,NH,20 21 25 30 31 32 33 36 41 42 43 44 45 46 51 52 53 54 55 56 62 63 64 65 66 67 73 74 75 76 77 78 82 84 85 86 87 88 92 93 94 95 96 98,OSGB
NBNORG0000060566,Paracorixa concinna,SN,00 04 10 14 15 20 30 31 40 41 50 51 61,OSGB
NBNORG0000060566,Paracorixa concinna,NK,02 03 04 05 06 13 14 15,OSGB
NBNORG0000060566,Paracorixa concinna,NN,50 60 70 72 80 81 82 86 90 91 95,OSGB
NBNORG0000060566,Paracorixa concinna,SR,89 99,OSGB
NBNORG0000060566,Paracorixa concinna,NR,15 16 24 25 26 27 34 35 37 38 48 50 51 57 70 92,OSGB
NBNORG0000060566,Paracorixa concinna,NS,00 02 10 16 20 21 24 25 27 30 31 32 34 35 36 37 38 41 42 43 44 45 46 47 48 51 52 53 54 55 56 57 58 59 62 65 66 67 68 69 74 75 76 77 78 79 83 84 85 86 87 88 89 93 96 97 98 99,OSGB
NBNORG0000060566,Paracorixa concinna,SU,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 56 57 58 59 60 61 62 63 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 94 95 96 97 98 99,OSGB
NBNORG0000060567,Plea minutissima,TF,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 55 56 57 58 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94,OSGB
NBNORG0000060567,Plea minutissima,TG,00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51,OSGB
NBNORG0000060567,Plea minutissima,NU,20,OSGB
NBNORG0000060567,Plea minutissima,NX,04 05 06 07 13 15 16 18 25 30 33 34 35 36 37 40 43 44 45 46 54 55 56 64 65 66 67 68 74 75 76 77 84 85 86 90 91 92 95 96,OSGB
NBNORG0000060567,Plea minutissima,TR,01 02 03 04 05 06 07 09 12 13 14 15 16 23 24 25 26 27 33 34 35 36 37 46 47,OSGB
NBNORG0000060567,Plea minutissima,SN,00 01 02 03 04 10 11 12 13 14 15 20 21 22 23 24 25 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060567,Plea minutissima,SU,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060567,Plea minutissima,SP,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060567,Plea minutissima,SR,89 99,OSGB
NBNORG0000060567,Plea minutissima,SH,12 13 22 23 24 27 28 29 32 33 34 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 61 63 64 65 66 67 68 70 71 75 76 77 78 80 85 86 87 88 94 97 98,OSGB
NBNORG0000060567,Plea minutissima,ST,00 01 02 03 04 06 07 08 09 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060567,Plea minutissima,SZ,07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89 99,OSGB
NBNORG0000060567,Plea minutissima,TM,00 01 02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 57 58 59,OSGB
NBNORG0000060567,Plea minutissima,TQ,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060567,Plea minutissima,SO,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060567,Plea minutissima,TV,49 59 69,OSGB
NBNORG0000060567,Plea minutissima,SC,16 17 26 27 28 37 38 39 47 48 49,OSGB
NBNORG0000060567,Plea minutissima,SM,50 62 70 71 72 73 80 81 82 83 84 90 91 92 93 94,OSGB
NBNORG0000060567,Plea minutissima,NY,00 01 02 03 04 05 10 11 12 13 14 15 16 20 21 22 23 24 25 26 30 33 34 35 36 37 40 43 44 45 46 47 52 53 54 55 56 57 60 61 62 66 70 71 96,OSGB
NBNORG0000060567,Plea minutissima,NZ,01 03 04 05 06 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 50 51 52 53 60 61 62 70 71 72 80 81 90 91,OSGB
NBNORG0000060567,Plea minutissima,SV,80 81 90 91,OSGB
NBNORG0000060567,Plea minutissima,SW,32 33 42 43 44 52 53 54 61 62 63 64 65 71 72 73 74 75 76 81 82 83 84 85 86 87 93 94 95 96 97 98,OSGB
NBNORG0000060567,Plea minutissima,SS,09 10 11 14 19 20 21 22 30 31 32 38 39 40 42 43 44 48 49 50 51 52 53 58 59 68 69 77 78 79 80 84 87 88 89 90 91 92 93 94 96 97 98 99,OSGB
NBNORG0000060567,Plea minutissima,SX,03 04 05 06 07 08 09 14 15 16 17 18 19 25 26 27 28 29 35 36 37 38 39 44 45 46 47 48 49 54 55 56 57 58 59 63 64 65 66 67 68 69 73 74 76 77 78 79 83 84 85 86 87 88 89 94 95 96 97 98 99,OSGB
NBNORG0000060567,Plea minutissima,SY,07 08 09 18 19 28 29 39 48 49 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99,OSGB
NBNORG0000060567,Plea minutissima,TA,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 20 21 22 23 24 26 27 30 31 32 33 40 41 42,OSGB
NBNORG0000060567,Plea minutissima,SD,08 09 16 17 18 19 20 21 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060567,Plea minutissima,SE,00 01 02 03 04 05 06 08 09 10 11 12 13 14 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000060567,Plea minutissima,TL,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
